Species,Subj_idx,Session,Block,Trial,Stim,Procedure,Duration_Set,Target_Duration,Response,Condition
Human,18,1,1,32,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2664,0.834,0.75,Filled
Human,18,1,1,33,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2665,1.183,1,Filled
Human,18,1,1,34,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2666,0.958,0.75,Filled
Human,18,1,1,35,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2667,0.348,0.1,Filled
Human,18,1,1,36,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2668,0.958,0.75,Filled
Human,18,1,1,37,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2669,0.834,0.6,Filled
Human,18,1,1,38,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2670,0.203,0.1,Filled
Human,18,1,1,39,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2671,0.582,0.2,Filled
Human,18,1,1,40,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2672,0.348,0.1,Filled
Human,18,1,1,41,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2673,0.077,0.05,Filled
Human,18,1,1,42,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2674,1.065,1,Filled
Human,18,1,1,43,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2675,0.461,0.5,Filled
Human,18,1,1,44,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2676,1.065,1.25,Filled
Human,18,1,1,45,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2677,1.065,1.25,Filled
Human,18,1,1,46,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2678,0.958,1,Filled
Human,18,1,1,47,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2679,0.077,0.05,Filled
Human,18,1,1,48,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2680,0.461,0.2,Filled
Human,18,1,1,49,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2681,0.077,0.05,Filled
Human,18,1,1,50,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2682,0.958,0.75,Filled
Human,19,1,1,1,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2683,0.077,0.1,Filled
Human,19,1,1,2,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2684,0.834,0.5,Filled
Human,19,1,1,3,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2685,0.203,0.125,Filled
Human,19,1,1,4,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2686,0.767,0.8,Filled
Human,19,1,1,5,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2687,0.203,0.125,Filled
Human,19,1,1,6,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2688,0.582,0.35,Filled
Human,19,1,1,7,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2689,0.958,0.8,Filled
Human,19,1,1,8,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2690,0.958,0.8,Filled
Human,19,1,1,9,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2691,1.065,0.9,Filled
Human,19,1,1,10,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2692,0.582,0.275,Filled
Human,19,1,1,11,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2693,1.183,0.95,Filled
Human,19,1,1,12,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2694,1.065,0.9,Filled
Human,19,1,1,13,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2695,0.203,0.125,Filled
Human,19,1,1,14,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2696,0.077,0.06,Filled
Human,19,1,1,15,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2697,0.767,0.26,Filled
Human,19,1,1,16,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2698,0.582,0.25,Filled
Human,19,1,1,17,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2699,1.183,1,Filled
Human,19,1,1,18,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2700,0.461,0.25,Filled
Human,19,1,1,19,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2701,0.582,0.2,Filled
Human,19,1,1,20,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2702,0.834,0.65,Filled
Human,19,1,1,21,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2703,0.582,0.45,Filled
Human,19,1,1,22,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2704,0.348,0.25,Filled
Human,19,1,1,23,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2705,0.077,0.085,Filled
Human,19,1,1,24,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2706,0.958,0.98,Filled
Human,19,1,1,25,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2707,1.065,0.97,Filled
Human,19,1,1,26,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2708,0.077,0.12,Filled
Human,19,1,1,27,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2709,1.065,0.8,Filled
Human,19,1,1,28,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2710,0.834,0.86,Filled
Human,19,1,1,29,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2711,1.065,1,Filled
Human,19,1,1,30,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2712,0.348,0.25,Filled
Human,19,1,1,31,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2713,0.461,0.225,Filled
Human,19,1,1,32,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2714,0.203,0.2,Filled
Human,19,1,1,33,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2715,0.077,0.12,Filled
Human,19,1,1,34,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2716,0.958,0.99,Filled
Human,19,1,1,35,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2717,0.767,0.8,Filled
Human,19,1,1,36,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2718,1.183,1,Filled
Human,19,1,1,37,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2719,0.958,0.98,Filled
Human,19,1,1,38,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2720,0.834,0.75,Filled
Human,19,1,1,39,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2721,0.203,0.2,Filled
Human,19,1,1,40,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2722,1.183,0.89,Filled
Human,19,1,1,41,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2723,0.834,0.8,Filled
Human,19,1,1,42,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2724,0.461,0.275,Filled
Human,19,1,1,43,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2725,0.461,0.45,Filled
Human,19,1,1,44,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2726,0.348,0.35,Filled
Human,19,1,1,45,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2727,1.183,1.01,Filled
Human,19,1,1,46,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2728,0.767,0.9,Filled
Human,19,1,1,47,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2729,0.767,0.58,Filled
Human,19,1,1,48,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2730,0.461,0.24,Filled
Human,19,1,1,49,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2731,0.348,0.2,Filled
Human,19,1,1,50,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2732,0.348,0.18,Filled
Human,20,1,1,1,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2733,0.958,0.37,Filled
Human,20,1,1,2,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2734,0.461,0.2,Filled
Human,20,1,1,3,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2735,0.348,0.11,Filled
Human,20,1,1,4,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2736,1.183,0.89,Filled
Human,20,1,1,5,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2737,1.183,0.7,Filled
Human,20,1,1,6,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2738,0.767,0.62,Filled
Human,20,1,1,7,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2739,0.461,0.06,Filled
Human,20,1,1,8,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2740,0.767,0.2,Filled
Human,20,1,1,9,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2741,0.077,0.051,Filled
Human,20,1,1,10,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2742,0.203,0.053,Filled
Human,20,1,1,11,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2743,0.582,0.13,Filled
Human,20,1,1,12,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2744,0.582,0.2,Filled
Human,20,1,1,13,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2745,1.183,0.4,Filled
Human,20,1,1,14,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2746,0.077,0.05,Filled
Human,20,1,1,15,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2747,0.767,0.21,Filled
Human,20,1,1,16,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2748,0.077,0.05,Filled
Human,20,1,1,17,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2749,0.582,0.2,Filled
Human,20,1,1,18,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2750,1.065,0.41,Filled
Human,20,1,1,19,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2751,0.767,0.23,Filled
Human,20,1,1,20,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2752,0.461,0.12,Filled
Human,20,1,1,21,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2753,1.183,0.41,Filled
Human,20,1,1,22,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2754,0.958,0.4,Filled
Human,20,1,1,23,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2755,1.183,0.54,Filled
Human,20,1,1,24,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2756,0.461,0.06,Filled
Human,20,1,1,25,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2757,0.461,0.1,Filled
Human,20,1,1,26,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2758,0.077,0.1,Filled
Human,20,1,1,27,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2759,0.203,0.06,Filled
Human,20,1,1,28,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2760,0.077,0.05,Filled
Human,20,1,1,29,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2761,0.767,0.39,Filled
Human,20,1,1,30,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2762,0.348,0.13,Filled
Human,20,1,1,31,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2763,0.958,0.4,Filled
Human,20,1,1,32,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2764,0.834,0.5,Filled
Human,20,1,1,33,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2765,0.958,0.55,Filled
Human,20,1,1,34,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2766,0.834,0.68,Filled
Human,20,1,1,35,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2767,1.065,0.71,Filled
Human,20,1,1,36,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2768,1.065,1,Filled
Human,20,1,1,37,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2769,0.958,1.01,Filled
Human,20,1,1,38,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2770,0.582,0.23,Filled
Human,20,1,1,39,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2771,0.834,0.3,Filled
Human,20,1,1,40,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2772,0.582,0.199,Filled
Human,20,1,1,41,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2773,0.348,0.077,Filled
Human,20,1,1,42,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2774,0.203,0.05,Filled
Human,20,1,1,43,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2775,0.203,0.05,Filled
Human,20,1,1,44,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2776,0.203,0.051,Filled
Human,20,1,1,45,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2777,0.348,0.066,Filled
Human,20,1,1,46,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2778,1.065,0.399,Filled
Human,20,1,1,47,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2779,0.348,0.13,Filled
Human,20,1,1,48,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2780,1.065,0.599,Filled
Human,20,1,1,49,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2781,0.834,0.68,Filled
Human,20,1,1,50,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2782,0.834,0.71,Filled
Human,21,1,1,1,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2783,0.348,0.35,Filled
Human,21,1,1,2,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2784,0.203,0.37,Filled
Human,21,1,1,3,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2785,0.077,0.13,Filled
Human,21,1,1,4,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2786,0.767,0.89,Filled
Human,21,1,1,5,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2787,0.077,0.06,Filled
Human,21,1,1,6,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2788,1.183,1.22,Filled
Human,21,1,1,7,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2789,1.065,1.2,Filled
Human,21,1,1,8,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2790,0.767,1.1,Filled
Human,21,1,1,9,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2791,0.958,1.25,Filled
Human,21,1,1,10,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2792,0.461,0.45,Filled
Human,21,1,1,11,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2793,0.767,0.85,Filled
Human,21,1,1,12,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2794,0.834,0.99,Filled
Human,21,1,1,13,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2795,0.461,0.48,Filled
Human,21,1,1,14,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2796,0.834,0.76,Filled
Human,21,1,1,15,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2797,1.183,1.05,Filled
Human,21,1,1,16,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2798,0.834,0.9,Filled
Human,21,1,1,17,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2799,0.348,0.23,Filled
Human,21,1,1,18,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2800,0.203,0.12,Filled
Human,21,1,1,19,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2801,0.582,0.39,Filled
Human,21,1,1,20,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2802,1.065,1,Filled
Human,21,1,1,21,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2803,0.203,0.06,Filled
Human,21,1,1,22,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2804,0.582,0.45,Filled
Human,21,1,1,23,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2805,0.767,0.8,Filled
Human,21,1,1,24,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2806,0.077,0.05,Filled
Human,21,1,1,25,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2807,0.834,0.79,Filled
Human,21,1,1,26,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2808,1.183,1.25,Filled
Human,21,1,1,27,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2809,1.065,0.85,Filled
Human,21,1,1,28,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2810,0.767,0.77,Filled
Human,21,1,1,29,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2811,1.183,1.1,Filled
Human,21,1,1,30,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2812,0.958,0.86,Filled
Human,21,1,1,31,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2813,1.065,0.57,Filled
Human,21,1,1,32,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2814,0.461,0.21,Filled
Human,21,1,1,33,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2815,0.461,0.22,Filled
Human,21,1,1,34,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2816,0.834,0.65,Filled
Human,21,1,1,35,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2817,1.065,0.89,Filled
Human,21,1,1,36,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2818,1.183,1.18,Filled
Human,21,1,1,37,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2819,0.077,0.055,Filled
Human,21,1,1,38,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2820,0.203,0.13,Filled
Human,21,1,1,39,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2821,0.461,0.29,Filled
Human,21,1,1,40,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2822,0.348,0.34,Filled
Human,21,1,1,41,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2823,0.203,0.18,Filled
Human,21,1,1,42,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2824,0.958,0.78,Filled
Human,21,1,1,43,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2825,0.348,0.23,Filled
Human,21,1,1,44,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2826,0.348,0.25,Filled
Human,21,1,1,45,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2827,0.958,0.68,Filled
Human,21,1,1,46,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2828,0.582,0.58,Filled
Human,21,1,1,47,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2829,0.958,0.82,Filled
Human,21,1,1,48,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2830,0.077,0.055,Filled
Human,21,1,1,49,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2831,0.582,0.68,Filled
Human,21,1,1,50,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2832,0.582,0.47,Filled
Human,22,1,1,1,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2833,0.461,0.4,Filled
Human,22,1,1,2,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2834,0.348,0.3,Filled
Human,22,1,1,3,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2835,0.461,0.6,Filled
Human,22,1,1,4,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2836,0.767,1.1,Filled
Human,22,1,1,5,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2837,0.767,1.2,Filled
Human,22,1,1,6,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2838,0.348,0.3,Filled
Human,22,1,1,7,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2839,0.203,0.2,Filled
Human,22,1,1,8,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2840,1.183,1.1,Filled
Human,22,1,1,9,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2841,1.065,1.1,Filled
Human,22,1,1,10,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2842,1.065,1.2,Filled
Human,22,1,1,11,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2843,0.077,0.05,Filled
Human,22,1,1,12,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2844,1.065,1.1,Filled
Human,22,1,1,13,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2845,0.767,1.1,Filled
Human,22,1,1,14,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2846,0.767,1.15,Filled
Human,22,1,1,15,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2847,0.767,1.2,Filled
Human,22,1,1,16,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2848,1.183,1.25,Filled
Human,22,1,1,17,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2849,1.183,1.25,Filled
Human,22,1,1,18,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2850,0.077,0.05,Filled
Human,22,1,1,19,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2851,1.183,1,Filled
Human,22,1,1,20,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2852,0.203,0.3,Filled
Human,22,1,1,21,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2853,0.077,0.05,Filled
Human,22,1,1,22,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2854,0.077,0.05,Filled
Human,22,1,1,23,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2855,1.183,1.2,Filled
Human,22,1,1,24,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2856,1.065,1.1,Filled
Human,22,1,1,25,Auditory,TE,0.077;0.203;0.348;0.461;0.582;0.767;0.834;0.958;1.065;1.2857,0.348,0.3,Filled
