Species,Subj_idx,Session,Block,Trial,Stim,Procedure,Duration_Set,Target_Duration,Response,VideoType
Human,34,32,1,45,Audiovisual,TE,24,24,15,City
Human,34,32,1,46,Audiovisual,TE,1.5,1.5,1,Campus and outside
Human,34,32,1,47,Audiovisual,TE,24,24,12,City
Human,34,32,1,48,Audiovisual,TE,1,1,1,Campus and outside
Human,34,32,1,49,Audiovisual,TE,4,4,2,Office and cafe
Human,34,32,1,50,Audiovisual,TE,64,64,25,Campus and outside
Human,34,32,1,51,Audiovisual,TE,2,2,1,Office and cafe
Human,34,32,1,52,Audiovisual,TE,2,2,2,Office and cafe
Human,34,32,1,53,Audiovisual,TE,32,32,15,Office and cafe
Human,34,32,1,54,Audiovisual,TE,64,64,25,Campus and outside
Human,34,32,1,55,Audiovisual,TE,12,12,9.2,City
Human,34,32,1,56,Audiovisual,TE,3,3,2,Office and cafe
Human,34,32,1,57,Audiovisual,TE,6,6,4,City
Human,34,32,1,58,Audiovisual,TE,1,1,0.9,Office and cafe
Human,34,32,1,59,Audiovisual,TE,32,32,17.9,Office and cafe
Human,34,32,1,60,Audiovisual,TE,32,32,13,City
Human,34,32,1,61,Audiovisual,TE,4,4,3,Campus and outside
Human,34,32,1,62,Audiovisual,TE,6,6,4,Campus and outside
Human,34,32,1,63,Audiovisual,TE,8,8,4,Campus and outside
Human,34,32,1,64,Audiovisual,TE,64,64,30,City
Human,34,32,1,65,Audiovisual,TE,3,3,2,Office and cafe
Human,34,32,1,66,Audiovisual,TE,64,64,35,Office and cafe
Human,34,32,1,67,Audiovisual,TE,48,48,15,City
Human,34,32,1,68,Audiovisual,TE,64,64,24.9,Campus and outside
Human,34,32,1,69,Audiovisual,TE,2,2,2,Office and cafe
Human,34,32,1,70,Audiovisual,TE,2,2,3,Office and cafe
Human,34,32,1,71,Audiovisual,TE,12,12,6.9,Office and cafe
Human,34,32,1,72,Audiovisual,TE,6,6,4.9,Campus and outside
Human,34,32,1,73,Audiovisual,TE,32,32,15,City
Human,34,32,1,74,Audiovisual,TE,64,64,40,Campus and outside
Human,34,32,1,75,Audiovisual,TE,48,48,15.1,City
Human,34,32,1,76,Audiovisual,TE,2,2,2,Office and cafe
Human,34,32,1,77,Audiovisual,TE,12,12,5,Campus and outside
Human,34,32,1,78,Audiovisual,TE,12,12,8.3,Office and cafe
Human,34,32,1,79,Audiovisual,TE,16,16,10,Office and cafe
Human,34,32,1,80,Audiovisual,TE,24,24,10,Campus and outside
Human,35,33,1,1,Audiovisual,TE,8,8,5.7,Office and cafe
Human,35,33,1,2,Audiovisual,TE,1.5,1.5,1.1,Office and cafe
Human,35,33,1,3,Audiovisual,TE,32,32,16,Campus and outside
Human,35,33,1,4,Audiovisual,TE,1,1,2,Campus and outside
Human,35,33,1,5,Audiovisual,TE,12,12,8.1,Campus and outside
Human,35,33,1,6,Audiovisual,TE,1.5,1.5,1,Office and cafe
Human,35,33,1,7,Audiovisual,TE,12,12,10.6,Office and cafe
Human,35,33,1,8,Audiovisual,TE,8,8,6.2,Campus and outside
Human,35,33,1,9,Audiovisual,TE,8,8,2.6,Office and cafe
Human,35,33,1,10,Audiovisual,TE,24,24,16,Office and cafe
Human,35,33,1,11,Audiovisual,TE,64,64,60.2,City
Human,35,33,1,12,Audiovisual,TE,4,4,4,Office and cafe
Human,35,33,1,13,Audiovisual,TE,2,2,1,City
Human,35,33,1,14,Audiovisual,TE,16,16,7.2,Office and cafe
Human,35,33,1,15,Audiovisual,TE,12,12,4.9,Campus and outside
Human,35,33,1,16,Audiovisual,TE,6,6,4.4,Campus and outside
Human,35,33,1,17,Audiovisual,TE,6,6,4,Office and cafe
Human,35,33,1,18,Audiovisual,TE,2,2,2.2,Office and cafe
Human,35,33,1,19,Audiovisual,TE,8,8,4.1,City
Human,35,33,1,20,Audiovisual,TE,6,6,2,Office and cafe
Human,35,33,1,21,Audiovisual,TE,16,16,8.6,City
Human,35,33,1,22,Audiovisual,TE,32,32,20.8,Campus and outside
Human,35,33,1,23,Audiovisual,TE,1.5,1.5,1,City
Human,35,33,1,24,Audiovisual,TE,48,48,20.6,Office and cafe
Human,35,33,1,25,Audiovisual,TE,24,24,10,Office and cafe
Human,35,33,1,26,Audiovisual,TE,1,1,1,Campus and outside
Human,35,33,1,27,Audiovisual,TE,48,48,30.1,Campus and outside
Human,35,33,1,28,Audiovisual,TE,1,1,1,Campus and outside
Human,35,33,1,29,Audiovisual,TE,4,4,4,City
Human,35,33,1,30,Audiovisual,TE,64,64,45,Campus and outside
Human,35,33,1,31,Audiovisual,TE,1.5,1.5,2,City
Human,35,33,1,32,Audiovisual,TE,1.5,1.5,1,Office and cafe
Human,35,33,1,33,Audiovisual,TE,2,2,2,City
Human,35,33,1,34,Audiovisual,TE,1,1,1,Office and cafe
Human,35,33,1,35,Audiovisual,TE,64,64,45.2,Office and cafe
Human,35,33,1,36,Audiovisual,TE,2,2,2,Office and cafe
Human,35,33,1,37,Audiovisual,TE,1.5,1.5,1,Office and cafe
Human,35,33,1,38,Audiovisual,TE,48,48,67.6,Campus and outside
Human,35,33,1,39,Audiovisual,TE,1,1,1,Office and cafe
Human,35,33,1,40,Audiovisual,TE,1,1,1.4,Office and cafe
Human,35,33,1,41,Audiovisual,TE,24,24,15,Campus and outside
Human,35,33,1,42,Audiovisual,TE,32,32,30.1,Office and cafe
Human,35,33,1,43,Audiovisual,TE,2,2,2.1,City
Human,35,33,1,44,Audiovisual,TE,3,3,4.5,City
Human,35,33,1,45,Audiovisual,TE,64,64,25.4,Campus and outside
Human,35,33,1,46,Audiovisual,TE,4,4,4.3,Campus and outside
Human,35,33,1,47,Audiovisual,TE,16,16,6.4,Office and cafe
Human,35,33,1,48,Audiovisual,TE,6,6,4.5,Office and cafe
Human,35,33,1,49,Audiovisual,TE,1.5,1.5,2.1,Office and cafe
Human,35,33,1,50,Audiovisual,TE,12,12,8.3,Office and cafe
Human,35,33,1,51,Audiovisual,TE,1,1,1,Campus and outside
Human,35,33,1,52,Audiovisual,TE,8,8,6.7,Office and cafe
Human,35,33,1,53,Audiovisual,TE,12,12,4.4,City
Human,35,33,1,54,Audiovisual,TE,16,16,8.5,Campus and outside
Human,35,33,1,55,Audiovisual,TE,12,12,7.7,City
Human,35,33,1,56,Audiovisual,TE,8,8,4,Office and cafe
Human,35,33,1,57,Audiovisual,TE,32,32,20.8,Office and cafe
Human,35,33,1,58,Audiovisual,TE,16,16,13,Office and cafe
Human,35,33,1,59,Audiovisual,TE,3,3,4.1,Office and cafe
Human,35,33,1,60,Audiovisual,TE,24,24,10.4,City
Human,35,33,1,61,Audiovisual,TE,6,6,4.5,Office and cafe
Human,35,33,1,62,Audiovisual,TE,64,64,44.8,City
Human,35,33,1,63,Audiovisual,TE,1.5,1.5,2,City
Human,35,33,1,64,Audiovisual,TE,6,6,1,Office and cafe
Human,35,33,1,65,Audiovisual,TE,4,4,5.8,Office and cafe
Human,35,33,1,66,Audiovisual,TE,4,4,6.8,Office and cafe
Human,35,33,1,67,Audiovisual,TE,32,32,10.1,City
Human,35,33,1,68,Audiovisual,TE,32,32,14.6,Office and cafe
Human,35,33,1,69,Audiovisual,TE,1.5,1.5,2.4,Office and cafe
Human,35,33,1,70,Audiovisual,TE,3,3,4.3,City
Human,35,33,1,71,Audiovisual,TE,3,3,4.9,City
Human,35,33,1,72,Audiovisual,TE,24,24,12.2,City
Human,35,33,1,73,Audiovisual,TE,48,48,45.2,Campus and outside
Human,35,33,1,74,Audiovisual,TE,3,3,4.2,Campus and outside
Human,35,33,1,75,Audiovisual,TE,4,4,4.1,Campus and outside
Human,35,33,1,76,Audiovisual,TE,1.5,1.5,1.1,Office and cafe
Human,35,33,1,77,Audiovisual,TE,3,3,2.2,City
Human,35,33,1,78,Audiovisual,TE,8,8,6.5,Office and cafe
Human,35,33,1,79,Audiovisual,TE,8,8,12.5,Office and cafe
Human,35,33,1,80,Audiovisual,TE,32,32,28.9,Office and cafe
Human,36,34,1,1,Audiovisual,TE,48,48,37.1,Office and cafe
Human,36,34,1,2,Audiovisual,TE,1.5,1.5,1,Campus and outside
Human,36,34,1,3,Audiovisual,TE,1,1,1,City
Human,36,34,1,4,Audiovisual,TE,48,48,38.1,Office and cafe
Human,36,34,1,5,Audiovisual,TE,24,24,21,Campus and outside
Human,36,34,1,6,Audiovisual,TE,12,12,8.1,City
Human,36,34,1,7,Audiovisual,TE,6,6,8.8,Campus and outside
Human,36,34,1,8,Audiovisual,TE,6,6,3,Office and cafe
Human,36,34,1,9,Audiovisual,TE,6,6,5,Campus and outside
Human,36,34,1,10,Audiovisual,TE,12,12,10,Campus and outside
Human,36,34,1,11,Audiovisual,TE,64,64,45,Campus and outside
Human,36,34,1,12,Audiovisual,TE,4,4,4,Office and cafe
Human,36,34,1,13,Audiovisual,TE,24,24,6,Office and cafe
Human,36,34,1,14,Audiovisual,TE,8,8,7.1,City
Human,36,34,1,15,Audiovisual,TE,12,12,8.9,Campus and outside
Human,36,34,1,16,Audiovisual,TE,4,4,2,Campus and outside
Human,36,34,1,17,Audiovisual,TE,4,4,4,City
Human,36,34,1,18,Audiovisual,TE,48,48,1,Office and cafe
Human,36,34,1,19,Audiovisual,TE,1,1,2,Campus and outside
Human,36,34,1,20,Audiovisual,TE,64,64,5,City
Human,36,34,1,21,Audiovisual,TE,8,8,10,City
Human,36,34,1,22,Audiovisual,TE,3,3,3,Campus and outside
Human,36,34,1,23,Audiovisual,TE,4,4,3.1,Office and cafe
Human,36,34,1,24,Audiovisual,TE,2,2,3,Campus and outside
Human,36,34,1,25,Audiovisual,TE,4,4,5,Office and cafe
Human,36,34,1,26,Audiovisual,TE,1.5,1.5,5.8,Office and cafe
Human,36,34,1,27,Audiovisual,TE,3,3,3,City
Human,36,34,1,28,Audiovisual,TE,16,16,8.2,Office and cafe
Human,36,34,1,29,Audiovisual,TE,12,12,7.9,Campus and outside
Human,36,34,1,30,Audiovisual,TE,64,64,35.2,City
Human,36,34,1,31,Audiovisual,TE,16,16,10,Office and cafe
Human,36,34,1,32,Audiovisual,TE,16,16,17,Campus and outside
Human,36,34,1,33,Audiovisual,TE,16,16,10,Office and cafe
Human,36,34,1,34,Audiovisual,TE,1.5,1.5,2,Campus and outside
Human,36,34,1,35,Audiovisual,TE,32,32,9,Office and cafe
Human,36,34,1,36,Audiovisual,TE,1,1,1,Office and cafe
Human,36,34,1,37,Audiovisual,TE,4,4,3,Office and cafe
Human,36,34,1,38,Audiovisual,TE,8,8,5.1,Office and cafe
Human,36,34,1,39,Audiovisual,TE,8,8,6,Campus and outside
Human,36,34,1,40,Audiovisual,TE,4,4,2,Campus and outside
Human,36,34,1,41,Audiovisual,TE,2,2,1,Office and cafe
Human,36,34,1,42,Audiovisual,TE,1,1,1,Office and cafe
Human,36,34,1,43,Audiovisual,TE,64,64,54,Campus and outside
Human,36,34,1,44,Audiovisual,TE,32,32,30,Office and cafe
Human,36,34,1,45,Audiovisual,TE,32,32,15,Office and cafe
Human,36,34,1,46,Audiovisual,TE,6,6,4,Office and cafe
Human,36,34,1,47,Audiovisual,TE,24,24,15,Office and cafe
Human,36,34,1,48,Audiovisual,TE,1,1,1,Campus and outside
Human,36,34,1,49,Audiovisual,TE,48,48,60,Office and cafe
Human,36,34,1,50,Audiovisual,TE,1,1,1,City
Human,36,34,1,51,Audiovisual,TE,24,24,11.9,Campus and outside
Human,36,34,1,52,Audiovisual,TE,64,64,35,Office and cafe
Human,36,34,1,53,Audiovisual,TE,4,4,3.5,Campus and outside
Human,36,34,1,54,Audiovisual,TE,16,16,14,Office and cafe
Human,36,34,1,55,Audiovisual,TE,1.5,1.5,2,Campus and outside
Human,36,34,1,56,Audiovisual,TE,4,4,5,Campus and outside
Human,36,34,1,57,Audiovisual,TE,1,1,0.6,Office and cafe
Human,36,34,1,58,Audiovisual,TE,2,2,1,Office and cafe
Human,36,34,1,59,Audiovisual,TE,24,24,14,City
Human,36,34,1,60,Audiovisual,TE,48,48,14.9,Office and cafe
Human,36,34,1,61,Audiovisual,TE,1.5,1.5,1,Campus and outside
Human,36,34,1,62,Audiovisual,TE,48,48,38.1,City
Human,36,34,1,63,Audiovisual,TE,4,4,5,Campus and outside
Human,36,34,1,64,Audiovisual,TE,24,24,24,City
Human,36,34,1,65,Audiovisual,TE,1,1,1,City
Human,36,34,1,66,Audiovisual,TE,16,16,16,Campus and outside
Human,36,34,1,67,Audiovisual,TE,3,3,2.5,Office and cafe
Human,36,34,1,68,Audiovisual,TE,32,32,28,Office and cafe
Human,36,34,1,69,Audiovisual,TE,3,3,2,Campus and outside
Human,36,34,1,70,Audiovisual,TE,48,48,20.6,Office and cafe
Human,36,34,1,71,Audiovisual,TE,24,24,17,Office and cafe
Human,36,34,1,72,Audiovisual,TE,48,48,43,Office and cafe
Human,36,34,1,73,Audiovisual,TE,24,24,22.1,Office and cafe
Human,36,34,1,74,Audiovisual,TE,32,32,26,Campus and outside
Human,36,34,1,75,Audiovisual,TE,32,32,20,Office and cafe
Human,36,34,1,76,Audiovisual,TE,32,32,22.8,Campus and outside
Human,36,34,1,77,Audiovisual,TE,48,48,37.1,Campus and outside
Human,36,34,1,78,Audiovisual,TE,2,2,1,Office and cafe
Human,36,34,1,79,Audiovisual,TE,3,3,3.1,City
Human,36,34,1,80,Audiovisual,TE,3,3,10,Campus and outside
Human,37,35,1,1,Audiovisual,TE,12,12,7.1,City
Human,37,35,1,2,Audiovisual,TE,2,2,2,Office and cafe
Human,37,35,1,3,Audiovisual,TE,1,1,1,Office and cafe
Human,37,35,1,4,Audiovisual,TE,48,48,45,Office and cafe
Human,37,35,1,5,Audiovisual,TE,4,4,4,City
Human,37,35,1,6,Audiovisual,TE,24,24,12,Campus and outside
Human,37,35,1,7,Audiovisual,TE,6,6,5,Campus and outside
Human,37,35,1,8,Audiovisual,TE,8,8,5,Campus and outside
Human,37,35,1,9,Audiovisual,TE,4,4,3,City
Human,37,35,1,10,Audiovisual,TE,2,2,3,City
Human,37,35,1,11,Audiovisual,TE,48,48,25,Office and cafe
Human,37,35,1,12,Audiovisual,TE,3,3,2,Office and cafe
Human,37,35,1,13,Audiovisual,TE,2,2,1,Office and cafe
Human,37,35,1,14,Audiovisual,TE,64,64,40,Office and cafe
Human,37,35,1,15,Audiovisual,TE,12,12,13,City
Human,37,35,1,16,Audiovisual,TE,24,24,21,City
Human,37,35,1,17,Audiovisual,TE,16,16,14,Office and cafe
Human,37,35,1,18,Audiovisual,TE,1.5,1.5,2,Office and cafe
Human,37,35,1,19,Audiovisual,TE,1.5,1.5,1,Office and cafe
Human,37,35,1,20,Audiovisual,TE,8,8,5,Office and cafe
Human,37,35,1,21,Audiovisual,TE,48,48,36,City
Human,37,35,1,22,Audiovisual,TE,2,2,3,Campus and outside
Human,37,35,1,23,Audiovisual,TE,6,6,5,Campus and outside
Human,37,35,1,24,Audiovisual,TE,3,3,2.5,Office and cafe
Human,37,35,1,25,Audiovisual,TE,24,24,19,Office and cafe
Human,37,35,1,26,Audiovisual,TE,2,2,2,Office and cafe
Human,37,35,1,27,Audiovisual,TE,1.5,1.5,2,Office and cafe
Human,37,35,1,28,Audiovisual,TE,3,3,2.5,City
Human,37,35,1,29,Audiovisual,TE,4,4,3,Office and cafe
Human,37,35,1,30,Audiovisual,TE,3,3,3,City
Human,37,35,1,31,Audiovisual,TE,8,8,8.1,City
Human,37,35,1,32,Audiovisual,TE,1.5,1.5,1,Office and cafe
Human,37,35,1,33,Audiovisual,TE,6,6,5,Campus and outside
Human,37,35,1,34,Audiovisual,TE,16,16,7.1,Office and cafe
Human,37,35,1,35,Audiovisual,TE,3,3,3,Campus and outside
Human,37,35,1,36,Audiovisual,TE,32,32,25,Office and cafe
Human,37,35,1,37,Audiovisual,TE,12,12,8.1,Office and cafe
Human,37,35,1,38,Audiovisual,TE,1.5,1.5,1,Office and cafe
Human,37,35,1,39,Audiovisual,TE,48,48,60,Campus and outside
Human,37,35,1,40,Audiovisual,TE,32,32,10,Office and cafe
Human,37,35,1,41,Audiovisual,TE,16,16,12,City
Human,37,35,1,42,Audiovisual,TE,8,8,6.9,Campus and outside
Human,37,35,1,43,Audiovisual,TE,3,3,3,City
Human,37,35,1,44,Audiovisual,TE,64,64,50,City
Human,37,35,1,45,Audiovisual,TE,64,64,40,Office and cafe
Human,37,35,1,46,Audiovisual,TE,48,48,41,City
Human,37,35,1,47,Audiovisual,TE,1,1,1,Office and cafe
Human,37,35,1,48,Audiovisual,TE,1.5,1.5,2,City
Human,37,35,1,49,Audiovisual,TE,48,48,50,Campus and outside
Human,37,35,1,50,Audiovisual,TE,48,48,45,Campus and outside
Human,37,35,1,51,Audiovisual,TE,48,48,60,Campus and outside
Human,37,35,1,52,Audiovisual,TE,16,16,9,City
Human,37,35,1,53,Audiovisual,TE,64,64,55.1,Office and cafe
Human,37,35,1,54,Audiovisual,TE,3,3,2,Office and cafe
Human,37,35,1,55,Audiovisual,TE,3,3,2,Office and cafe
Human,37,35,1,56,Audiovisual,TE,2,2,3.1,Campus and outside
Human,37,35,1,57,Audiovisual,TE,32,32,21,City
Human,37,35,1,58,Audiovisual,TE,3,3,1,Office and cafe
Human,37,35,1,59,Audiovisual,TE,1.5,1.5,1,Office and cafe
Human,37,35,1,60,Audiovisual,TE,4,4,2,Campus and outside
Human,37,35,1,61,Audiovisual,TE,6,6,5,Campus and outside
Human,37,35,1,62,Audiovisual,TE,3,3,3,Campus and outside
Human,37,35,1,63,Audiovisual,TE,8,8,7.2,Office and cafe
Human,37,35,1,64,Audiovisual,TE,4,4,3,Campus and outside
Human,37,35,1,65,Audiovisual,TE,3,3,2,Office and cafe
Human,37,35,1,66,Audiovisual,TE,4,4,3,City
Human,37,35,1,67,Audiovisual,TE,6,6,5,Campus and outside
Human,37,35,1,68,Audiovisual,TE,32,32,24,City
Human,37,35,1,69,Audiovisual,TE,6,6,6,Campus and outside
Human,37,35,1,70,Audiovisual,TE,12,12,6,Office and cafe
Human,37,35,1,71,Audiovisual,TE,8,8,4,City
Human,37,35,1,72,Audiovisual,TE,2,2,2,Campus and outside
Human,37,35,1,73,Audiovisual,TE,4,4,2,Office and cafe
Human,37,35,1,74,Audiovisual,TE,24,24,21,City
Human,37,35,1,75,Audiovisual,TE,6,6,5,City
Human,37,35,1,76,Audiovisual,TE,4,4,3,Office and cafe
Human,37,35,1,77,Audiovisual,TE,12,12,9,Office and cafe
Human,37,35,1,78,Audiovisual,TE,48,48,50,Campus and outside
Human,37,35,1,79,Audiovisual,TE,64,64,75.2,Office and cafe
Human,37,35,1,80,Audiovisual,TE,12,12,9,Campus and outside
Human,38,36,1,1,Audiovisual,TE,8,8,6.9,City
Human,38,36,1,2,Audiovisual,TE,6,6,5,Campus and outside
Human,38,36,1,3,Audiovisual,TE,3,3,3.5,Office and cafe
Human,38,36,1,4,Audiovisual,TE,12,12,6.9,Office and cafe
Human,38,36,1,5,Audiovisual,TE,1.5,1.5,1.5,Office and cafe
Human,38,36,1,6,Audiovisual,TE,1.5,1.5,0.7,Campus and outside
Human,38,36,1,7,Audiovisual,TE,1,1,0.6,Office and cafe
Human,38,36,1,8,Audiovisual,TE,8,8,5,Office and cafe
Human,38,36,1,9,Audiovisual,TE,64,64,38.2,Campus and outside
Human,38,36,1,10,Audiovisual,TE,32,32,15.2,City
Human,38,36,1,11,Audiovisual,TE,1.5,1.5,1,Office and cafe
Human,38,36,1,12,Audiovisual,TE,4,4,3.1,Campus and outside
Human,38,36,1,13,Audiovisual,TE,3,3,1.9,Office and cafe
Human,38,36,1,14,Audiovisual,TE,6,6,4.1,Office and cafe
Human,38,36,1,15,Audiovisual,TE,3,3,1.4,Office and cafe
Human,38,36,1,16,Audiovisual,TE,64,64,45.1,Office and cafe
Human,38,36,1,17,Audiovisual,TE,8,8,6.8,Campus and outside
Human,38,36,1,18,Audiovisual,TE,8,8,5,Campus and outside
Human,38,36,1,19,Audiovisual,TE,4,4,3.1,Office and cafe
Human,38,36,1,20,Audiovisual,TE,1,1,0.6,Office and cafe
Human,38,36,1,21,Audiovisual,TE,2,2,1,Office and cafe
Human,38,36,1,22,Audiovisual,TE,1,1,0.8,City
Human,38,36,1,23,Audiovisual,TE,24,24,12.4,City
Human,38,36,1,24,Audiovisual,TE,1.5,1.5,1,City
Human,38,36,1,25,Audiovisual,TE,2,2,1,Office and cafe
Human,38,36,1,26,Audiovisual,TE,12,12,5.5,Campus and outside
Human,38,36,1,27,Audiovisual,TE,6,6,3.2,Campus and outside
Human,38,36,1,28,Audiovisual,TE,12,12,9,Office and cafe
Human,38,36,1,29,Audiovisual,TE,6,6,4.1,Office and cafe
Human,38,36,1,30,Audiovisual,TE,1,1,1.1,Campus and outside
Human,38,36,1,31,Audiovisual,TE,32,32,15,Office and cafe
Human,38,36,1,32,Audiovisual,TE,1,1,1,Campus and outside
Human,38,36,1,33,Audiovisual,TE,48,48,26,Campus and outside
Human,38,36,1,34,Audiovisual,TE,64,64,41.3,City
Human,38,36,1,35,Audiovisual,TE,12,12,6.1,City
Human,38,36,1,36,Audiovisual,TE,16,16,10.1,Office and cafe
Human,38,36,1,37,Audiovisual,TE,1,1,1.1,Office and cafe
Human,38,36,1,38,Audiovisual,TE,64,64,30.1,City
Human,38,36,1,39,Audiovisual,TE,1,1,1,Office and cafe
Human,38,36,1,40,Audiovisual,TE,24,24,18.3,Office and cafe
Human,38,36,1,41,Audiovisual,TE,6,6,4,Office and cafe
Human,38,36,1,42,Audiovisual,TE,64,64,60,City
Human,38,36,1,43,Audiovisual,TE,3,3,3,Campus and outside
Human,38,36,1,44,Audiovisual,TE,48,48,40,City
Human,38,36,1,45,Audiovisual,TE,3,3,2.5,Office and cafe
Human,38,36,1,46,Audiovisual,TE,48,48,24,City
Human,38,36,1,47,Audiovisual,TE,4,4,2.6,Office and cafe
Human,38,36,1,48,Audiovisual,TE,48,48,35.5,Office and cafe
Human,38,36,1,49,Audiovisual,TE,1,1,1,Office and cafe
Human,38,36,1,50,Audiovisual,TE,16,16,9,Office and cafe
Human,38,36,1,51,Audiovisual,TE,32,32,30.1,Campus and outside
Human,38,36,1,52,Audiovisual,TE,1,1,1,City
Human,38,36,1,53,Audiovisual,TE,24,24,17.1,Office and cafe
Human,38,36,1,54,Audiovisual,TE,4,4,3.3,City
Human,38,36,1,55,Audiovisual,TE,6,6,5.3,Office and cafe
Human,38,36,1,56,Audiovisual,TE,4,4,3,City
Human,38,36,1,57,Audiovisual,TE,32,32,18.1,Campus and outside
Human,38,36,1,58,Audiovisual,TE,32,32,20.5,Office and cafe
Human,38,36,1,59,Audiovisual,TE,4,4,3.2,Campus and outside
Human,38,36,1,60,Audiovisual,TE,1.5,1.5,1,Office and cafe
Human,38,36,1,61,Audiovisual,TE,3,3,3,Campus and outside
Human,38,36,1,62,Audiovisual,TE,16,16,8.2,Office and cafe
Human,38,36,1,63,Audiovisual,TE,3,3,2,Campus and outside
Human,38,36,1,64,Audiovisual,TE,12,12,6.9,City
Human,38,36,1,65,Audiovisual,TE,48,48,13,Office and cafe
Human,38,36,1,66,Audiovisual,TE,12,12,6,Campus and outside
Human,38,36,1,67,Audiovisual,TE,12,12,7.5,Campus and outside
Human,38,36,1,68,Audiovisual,TE,24,24,10,City
Human,38,36,1,69,Audiovisual,TE,16,16,7.4,Office and cafe
Human,38,36,1,70,Audiovisual,TE,8,8,4,Campus and outside
Human,38,36,1,71,Audiovisual,TE,48,48,33.1,Office and cafe
Human,38,36,1,72,Audiovisual,TE,4,4,2.1,Office and cafe
Human,38,36,1,73,Audiovisual,TE,3,3,3.1,Campus and outside
Human,38,36,1,74,Audiovisual,TE,12,12,5.1,Office and cafe
Human,38,36,1,75,Audiovisual,TE,6,6,4.7,City
Human,38,36,1,76,Audiovisual,TE,12,12,8.5,City
Human,38,36,1,77,Audiovisual,TE,32,32,13,Office and cafe
Human,38,36,1,78,Audiovisual,TE,8,8,6.1,Office and cafe
Human,38,36,1,79,Audiovisual,TE,6,6,4,Office and cafe
Human,38,36,1,80,Audiovisual,TE,32,32,12.5,Campus and outside
Human,39,37,1,1,Audiovisual,TE,3,3,4,Campus and outside
Human,39,37,1,2,Audiovisual,TE,4,4,3.6,Campus and outside
Human,39,37,1,3,Audiovisual,TE,64,64,50.3,Office and cafe
Human,39,37,1,4,Audiovisual,TE,3,3,3.3,Office and cafe
Human,39,37,1,5,Audiovisual,TE,4,4,7.1,Office and cafe
Human,39,37,1,6,Audiovisual,TE,24,24,30.2,Campus and outside
Human,39,37,1,7,Audiovisual,TE,6,6,2.4,City
Human,39,37,1,8,Audiovisual,TE,1,1,1,Office and cafe
Human,39,37,1,9,Audiovisual,TE,6,6,5.6,Office and cafe
Human,39,37,1,10,Audiovisual,TE,16,16,18,City
Human,39,37,1,11,Audiovisual,TE,4,4,5.1,Office and cafe
Human,39,37,1,12,Audiovisual,TE,4,4,5.7,Campus and outside
Human,39,37,1,13,Audiovisual,TE,2,2,11,City
Human,39,37,1,14,Audiovisual,TE,12,12,13,Office and cafe
Human,39,37,1,15,Audiovisual,TE,1.5,1.5,4.2,Office and cafe
Human,39,37,1,16,Audiovisual,TE,16,16,21.3,City
Human,39,37,1,17,Audiovisual,TE,12,12,38.5,Campus and outside
Human,39,37,1,18,Audiovisual,TE,6,6,19.7,Campus and outside
Human,39,37,1,19,Audiovisual,TE,8,8,23.5,Office and cafe
Human,39,37,1,20,Audiovisual,TE,12,12,29.7,City
Human,39,37,1,21,Audiovisual,TE,3,3,2.1,Office and cafe
Human,39,37,1,22,Audiovisual,TE,32,32,20.6,Campus and outside
Human,39,37,1,23,Audiovisual,TE,1,1,1.9,City
Human,39,37,1,24,Audiovisual,TE,8,8,9.8,Campus and outside
Human,39,37,1,25,Audiovisual,TE,48,48,30.4,Office and cafe
Human,39,37,1,26,Audiovisual,TE,1.5,1.5,2,Office and cafe
Human,39,37,1,27,Audiovisual,TE,1.5,1.5,2,City
Human,39,37,1,28,Audiovisual,TE,16,16,11.1,Office and cafe
Human,39,37,1,29,Audiovisual,TE,3,3,2.5,City
Human,39,37,1,30,Audiovisual,TE,4,4,4.2,Office and cafe
Human,39,37,1,31,Audiovisual,TE,6,6,7.2,City
Human,39,37,1,32,Audiovisual,TE,3,3,6,Campus and outside
Human,39,37,1,33,Audiovisual,TE,2,2,68.2,City
Human,39,37,1,34,Audiovisual,TE,2,2,3.3,Office and cafe
Human,39,37,1,35,Audiovisual,TE,24,24,11,Office and cafe
Human,39,37,1,36,Audiovisual,TE,32,32,2.9,City
Human,39,37,1,37,Audiovisual,TE,64,64,57,Office and cafe
Human,39,37,1,38,Audiovisual,TE,3,3,5.8,Campus and outside
Human,39,37,1,39,Audiovisual,TE,24,24,21.5,Office and cafe
Human,39,37,1,40,Audiovisual,TE,3,3,6.3,Campus and outside
Human,39,37,1,41,Audiovisual,TE,1,1,3,Campus and outside
Human,39,37,1,42,Audiovisual,TE,16,16,10.9,City
Human,39,37,1,43,Audiovisual,TE,4,4,6,Campus and outside
Human,39,37,1,44,Audiovisual,TE,3,3,7.1,Office and cafe
Human,39,37,1,45,Audiovisual,TE,8,8,10.3,Campus and outside
