Species,Subj_idx,Session,Block,Trial,Stim,Procedure,Duration_Set,Target_Duration,Response,streamDur,Response,versionName,repGoal
Human,22,1,Line,95,Visual,TE,4.5,4.5,2.91,6.75,4.402421968,Calibrated,Target
Human,22,1,Line,95,Visual,TE,6.75,4.5,6.07,6.75,4.402421968,Calibrated,Stream
Human,22,1,Line,96,Visual,TE,2,2,2.76,4.75,3.365791586,Calibrated,Target
Human,22,1,Line,96,Visual,TE,4.75,2,6.47,4.75,3.365791586,Calibrated,Stream
Human,22,1,Line,97,Visual,TE,1.5,1.5,2.65,7.25,4.436591631,Calibrated,Target
Human,22,1,Line,97,Visual,TE,7.25,1.5,8.29,7.25,4.436591631,Calibrated,Stream
Human,22,1,Line,98,Visual,TE,2.5,2.5,1.88,5.75,3.733435648,Calibrated,Target
Human,22,1,Line,98,Visual,TE,5.75,2.5,5.9,5.75,3.733435648,Calibrated,Stream
Human,22,1,Line,99,Visual,TE,2.5,2.5,2.91,6.25,6.888263016,Calibrated,Target
Human,22,1,Line,99,Visual,TE,6.25,2.5,6.16,6.25,6.888263016,Calibrated,Stream
Human,22,1,Line,100,Visual,TE,3.5,3.5,2.69,7.25,4.103899336,Calibrated,Target
Human,22,1,Line,100,Visual,TE,7.25,3.5,6.16,7.25,4.103899336,Calibrated,Stream
Human,22,1,Line,101,Visual,TE,1.5,1.5,0.99,5.25,5.3141071,Calibrated,Target
Human,22,1,Line,101,Visual,TE,5.25,1.5,4.23,5.25,5.3141071,Calibrated,Stream
Human,22,1,Line,102,Visual,TE,2,2,1.54,4.75,4.397668661,Calibrated,Target
Human,22,1,Line,102,Visual,TE,4.75,2,4.47,4.75,4.397668661,Calibrated,Stream
Human,22,1,Line,103,Visual,TE,5.5,5.5,3.95,7.25,3.926381845,Calibrated,Target
Human,22,1,Line,103,Visual,TE,7.25,5.5,5.06,7.25,3.926381845,Calibrated,Stream
Human,22,1,Line,104,Visual,TE,3.5,3.5,4.97,6.75,6.81987298,Calibrated,Target
Human,22,1,Line,104,Visual,TE,6.75,3.5,7.06,6.75,6.81987298,Calibrated,Stream
Human,22,1,Line,105,Visual,TE,3,3,3.48,7.25,5.341388134,Calibrated,Target
Human,22,1,Line,105,Visual,TE,7.25,3,6.14,7.25,5.341388134,Calibrated,Stream
Human,22,1,Line,106,Visual,TE,4.5,4.5,3.74,6.25,3.877257088,Calibrated,Target
Human,22,1,Line,106,Visual,TE,6.25,4.5,5.2,6.25,3.877257088,Calibrated,Stream
Human,22,1,Line,107,Visual,TE,1,1,1.45,4.75,3.894106623,Calibrated,Target
Human,22,1,Line,107,Visual,TE,4.75,1,3.59,4.75,3.894106623,Calibrated,Stream
Human,22,1,Line,108,Visual,TE,3.5,3.5,3.31,5.75,3.937591525,Calibrated,Target
Human,22,1,Line,108,Visual,TE,5.75,3.5,5.04,5.75,3.937591525,Calibrated,Stream
Human,22,1,Line,109,Visual,TE,1.5,1.5,3.83,5.25,3.859194398,Calibrated,Target
Human,22,1,Line,109,Visual,TE,5.25,1.5,5.55,5.25,3.859194398,Calibrated,Stream
Human,22,1,Line,110,Visual,TE,3.5,3.5,1.96,7.25,3.965705074,Calibrated,Target
Human,22,1,Line,110,Visual,TE,7.25,3.5,4.66,7.25,3.965705074,Calibrated,Stream
Human,22,1,Line,111,Visual,TE,4,4,3.55,5.75,4.338891795,Calibrated,Target
Human,22,1,Line,111,Visual,TE,5.75,4,6.9,5.75,4.338891795,Calibrated,Stream
Human,22,1,Line,112,Visual,TE,2.5,2.5,2.08,6.25,4.61323797,Calibrated,Target
Human,22,1,Line,112,Visual,TE,6.25,2.5,5.39,6.25,4.61323797,Calibrated,Stream
Human,22,1,Line,113,Visual,TE,2,2,1.86,6.25,3.165316828,Calibrated,Target
Human,22,1,Line,113,Visual,TE,6.25,2,5.64,6.25,3.165316828,Calibrated,Stream
Human,22,1,Line,114,Visual,TE,3,3,2.61,5.75,3.275829798,Calibrated,Target
Human,22,1,Line,114,Visual,TE,5.75,3,5.54,5.75,3.275829798,Calibrated,Stream
Human,22,1,Line,115,Visual,TE,2.5,2.5,3.62,4.75,5.459988699,Calibrated,Target
Human,22,1,Line,115,Visual,TE,4.75,2.5,7.3,4.75,5.459988699,Calibrated,Stream
Human,22,1,Line,116,Visual,TE,2.5,2.5,3.16,7.25,4.594899988,Calibrated,Target
Human,22,1,Line,116,Visual,TE,7.25,2.5,7.7,7.25,4.594899988,Calibrated,Stream
Human,22,1,Line,117,Visual,TE,3.5,3.5,7.18,6.75,6.913397258,Calibrated,Target
Human,22,1,Line,117,Visual,TE,6.75,3.5,3.9,6.75,6.913397258,Calibrated,Stream
Human,22,1,Line,118,Visual,TE,2,2,3.04,5.75,12.4449192,Calibrated,Target
Human,22,1,Line,118,Visual,TE,5.75,2,6.7,5.75,12.4449192,Calibrated,Stream
Human,22,1,Line,119,Visual,TE,1,1,2.85,7.25,4.01728542,Calibrated,Target
Human,22,1,Line,119,Visual,TE,7.25,1,7.09,7.25,4.01728542,Calibrated,Stream
Human,22,1,Line,120,Visual,TE,5.5,5.5,2.92,6.75,5.469201006,Calibrated,Target
Human,22,1,Line,120,Visual,TE,6.75,5.5,4.33,6.75,5.469201006,Calibrated,Stream
Human,22,1,Line,121,Visual,TE,4,4,3.72,5.25,3.438227382,Calibrated,Target
Human,22,1,Line,121,Visual,TE,5.25,4,5.22,5.25,3.438227382,Calibrated,Stream
Human,22,1,Line,122,Visual,TE,1,1,1.51,5.25,3.178967307,Calibrated,Target
Human,22,1,Line,122,Visual,TE,5.25,1,3.74,5.25,3.178967307,Calibrated,Stream
Human,22,1,Line,123,Visual,TE,4,4,3.91,5.25,4.247160533,Calibrated,Target
Human,22,1,Line,123,Visual,TE,5.25,4,5.42,5.25,4.247160533,Calibrated,Stream
Human,22,1,Line,124,Visual,TE,2.5,2.5,4.24,5.25,3.42267703,Calibrated,Target
Human,22,1,Line,124,Visual,TE,5.25,2.5,5.84,5.25,3.42267703,Calibrated,Stream
Human,22,1,Line,125,Visual,TE,2.5,2.5,2.74,6.75,3.915921066,Calibrated,Target
Human,22,1,Line,125,Visual,TE,6.75,2.5,6.81,6.75,3.915921066,Calibrated,Stream
Human,22,1,Line,126,Visual,TE,1,1,1.62,6.75,8.114985558,Calibrated,Target
Human,22,1,Line,126,Visual,TE,6.75,1,5.1,6.75,8.114985558,Calibrated,Stream
Human,22,1,Line,127,Visual,TE,1,1,1.8,5.25,4.728918995,Calibrated,Target
Human,22,1,Line,127,Visual,TE,5.25,1,5.87,5.25,4.728918995,Calibrated,Stream
Human,22,1,Line,128,Visual,TE,3.5,3.5,3.42,5.25,5.131150185,Calibrated,Target
Human,22,1,Line,128,Visual,TE,5.25,3.5,5.63,5.25,5.131150185,Calibrated,Stream
Human,22,1,Line,129,Visual,TE,1.5,1.5,2.61,6.25,4.40671042,Calibrated,Target
Human,22,1,Line,129,Visual,TE,6.25,1.5,5.96,6.25,4.40671042,Calibrated,Stream
Human,22,1,Line,130,Visual,TE,5,5,4.36,6.75,4.361430689,Calibrated,Target
Human,22,1,Line,130,Visual,TE,6.75,5,5.62,6.75,4.361430689,Calibrated,Stream
Human,22,1,Line,131,Visual,TE,2.5,2.5,2.32,5.75,6.499797311,Calibrated,Target
Human,22,1,Line,131,Visual,TE,5.75,2.5,5.21,5.75,6.499797311,Calibrated,Stream
Human,22,1,Line,132,Visual,TE,4.5,4.5,4.57,5.75,3.30356301,Calibrated,Target
Human,22,1,Line,132,Visual,TE,5.75,4.5,6,5.75,3.30356301,Calibrated,Stream
Human,22,1,Line,133,Visual,TE,6,6,3.31,7.25,4.375390267,Calibrated,Target
Human,22,1,Line,133,Visual,TE,7.25,6,4.23,7.25,4.375390267,Calibrated,Stream
Human,22,1,Line,134,Visual,TE,2.5,2.5,3.76,4.75,4.326798284,Calibrated,Target
Human,22,1,Line,134,Visual,TE,4.75,2.5,4.89,4.75,4.326798284,Calibrated,Stream
Human,22,1,Line,135,Visual,TE,4,4,2.88,5.25,5.076140165,Calibrated,Target
Human,22,1,Line,135,Visual,TE,5.25,4,4.23,5.25,5.076140165,Calibrated,Stream
Human,22,1,Line,136,Visual,TE,1.5,1.5,1.97,7.25,7.368961061,Calibrated,Target
Human,22,1,Line,136,Visual,TE,7.25,1.5,4.75,7.25,7.368961061,Calibrated,Stream
Human,22,1,Line,137,Visual,TE,2,2,1.89,6.75,3.541446935,Calibrated,Target
Human,22,1,Line,137,Visual,TE,6.75,2,6.23,6.75,3.541446935,Calibrated,Stream
Human,22,1,Line,138,Visual,TE,3.5,3.5,2.41,6.25,5.05721417,Calibrated,Target
Human,22,1,Line,138,Visual,TE,6.25,3.5,6.25,6.25,5.05721417,Calibrated,Stream
Human,22,1,Line,139,Visual,TE,1,1,0.77,7.25,3.501145394,Calibrated,Target
Human,22,1,Line,139,Visual,TE,7.25,1,4.54,7.25,3.501145394,Calibrated,Stream
Human,22,1,Line,140,Visual,TE,3.5,3.5,4.57,4.75,5.633362328,Calibrated,Target
Human,22,1,Line,140,Visual,TE,4.75,3.5,5.81,4.75,5.633362328,Calibrated,Stream
Human,22,1,Line,141,Visual,TE,3,3,4.33,5.25,4.470003336,Calibrated,Target
Human,22,1,Line,141,Visual,TE,5.25,3,5.55,5.25,4.470003336,Calibrated,Stream
Human,22,1,Line,142,Visual,TE,1.5,1.5,2.2,5.75,4.448944435,Calibrated,Target
Human,22,1,Line,142,Visual,TE,5.75,1.5,5.52,5.75,4.448944435,Calibrated,Stream
Human,22,1,Line,143,Visual,TE,1,1,1.84,6.25,3.40028061,Calibrated,Target
Human,22,1,Line,143,Visual,TE,6.25,1,5.67,6.25,3.40028061,Calibrated,Stream
Human,22,1,Line,144,Visual,TE,3,3,3.39,6.25,3.573383476,Calibrated,Target
Human,22,1,Line,144,Visual,TE,6.25,3,6.62,6.25,3.573383476,Calibrated,Stream
Human,23,1,Line,13,Visual,TE,5,5,7.62,6.75,1.988195589,Calibrated,Target
Human,23,1,Line,13,Visual,TE,6.75,5,9.51,6.75,1.988195589,Calibrated,Stream
Human,23,1,Line,14,Visual,TE,1,1,8.59,6.25,6.704488595,Calibrated,Target
Human,23,1,Line,14,Visual,TE,6.25,1,8.62,6.25,6.704488595,Calibrated,Stream
Human,23,1,Line,15,Visual,TE,2.5,2.5,3.91,4.75,2.679875354,Calibrated,Target
Human,23,1,Line,15,Visual,TE,4.75,2.5,5.32,4.75,2.679875354,Calibrated,Stream
Human,23,1,Line,16,Visual,TE,3.5,3.5,1.77,6.75,1.743488538,Calibrated,Target
Human,23,1,Line,16,Visual,TE,6.75,3.5,3.54,6.75,1.743488538,Calibrated,Stream
Human,23,1,Line,17,Visual,TE,4.5,4.5,3.61,6.75,1.869748668,Calibrated,Target
Human,23,1,Line,17,Visual,TE,6.75,4.5,5.35,6.75,1.869748668,Calibrated,Stream
Human,23,1,Line,18,Visual,TE,3.5,3.5,4.01,5.75,1.413905046,Calibrated,Target
Human,23,1,Line,18,Visual,TE,5.75,3.5,5.64,5.75,1.413905046,Calibrated,Stream
Human,23,1,Line,19,Visual,TE,4.5,4.5,5.09,6.75,2.284518303,Calibrated,Target
Human,23,1,Line,19,Visual,TE,6.75,4.5,6.35,6.75,2.284518303,Calibrated,Stream
Human,23,1,Line,20,Visual,TE,5,5,6.08,6.25,1.522816977,Calibrated,Target
Human,23,1,Line,20,Visual,TE,6.25,5,4.19,6.25,1.522816977,Calibrated,Stream
Human,23,1,Line,21,Visual,TE,4.5,4.5,4.27,6.75,3.004366857,Calibrated,Target
Human,23,1,Line,21,Visual,TE,6.75,4.5,5.67,6.75,3.004366857,Calibrated,Stream
Human,23,1,Line,22,Visual,TE,3,3,3.98,5.25,2.865363624,Calibrated,Target
Human,23,1,Line,22,Visual,TE,5.25,3,5.6,5.25,2.865363624,Calibrated,Stream
Human,23,1,Line,23,Visual,TE,5,5,6.13,6.25,1.834868742,Calibrated,Target
Human,23,1,Line,23,Visual,TE,6.25,5,7.02,6.25,1.834868742,Calibrated,Stream
Human,23,1,Line,24,Visual,TE,3,3,1.9,5.75,3.274565848,Calibrated,Target
Human,23,1,Line,24,Visual,TE,5.75,3,4.47,5.75,3.274565848,Calibrated,Stream
Human,23,1,Line,25,Visual,TE,6,6,4.47,7.25,2.502867091,Calibrated,Target
Human,23,1,Line,25,Visual,TE,7.25,6,5.47,7.25,2.502867091,Calibrated,Stream
Human,23,1,Line,26,Visual,TE,2,2,1.88,5.25,2.429830604,Calibrated,Target
Human,23,1,Line,26,Visual,TE,5.25,2,3.93,5.25,2.429830604,Calibrated,Stream
Human,23,1,Line,27,Visual,TE,5.5,5.5,5.78,7.25,2.213196955,Calibrated,Target
Human,23,1,Line,27,Visual,TE,7.25,5.5,7.48,7.25,2.213196955,Calibrated,Stream
Human,23,1,Line,28,Visual,TE,1,1,2.02,4.75,5.30354874,Calibrated,Target
Human,23,1,Line,28,Visual,TE,4.75,1,4.47,4.75,5.30354874,Calibrated,Stream
Human,23,1,Line,29,Visual,TE,4.5,4.5,3.51,7.25,1.536895184,Calibrated,Target
Human,23,1,Line,29,Visual,TE,7.25,4.5,6.12,7.25,1.536895184,Calibrated,Stream
Human,23,1,Line,30,Visual,TE,1.5,1.5,4.38,4.75,1.360553416,Calibrated,Target
Human,23,1,Line,30,Visual,TE,4.75,1.5,6.35,4.75,1.360553416,Calibrated,Stream
Human,23,1,Line,31,Visual,TE,2,2,3.93,6.25,2.703541374,Calibrated,Target
Human,23,1,Line,31,Visual,TE,6.25,2,6.79,6.25,2.703541374,Calibrated,Stream
Human,23,1,Line,32,Visual,TE,3.5,3.5,4.64,5.25,2.247752992,Calibrated,Target
Human,23,1,Line,32,Visual,TE,5.25,3.5,6.5,5.25,2.247752992,Calibrated,Stream
Human,23,1,Line,33,Visual,TE,5,5,4.04,7.25,2.378869966,Calibrated,Target
Human,23,1,Line,33,Visual,TE,7.25,5,5.97,7.25,2.378869966,Calibrated,Stream
Human,23,1,Line,34,Visual,TE,4.5,4.5,5.37,5.75,2.682641551,Calibrated,Target
Human,23,1,Line,34,Visual,TE,5.75,4.5,6.29,5.75,2.682641551,Calibrated,Stream
Human,23,1,Line,35,Visual,TE,3,3,2.46,4.75,3.352894756,Calibrated,Target
Human,23,1,Line,35,Visual,TE,4.75,3,3.47,4.75,3.352894756,Calibrated,Stream
Human,23,1,Line,36,Visual,TE,1,1,1.19,6.25,2.977057449,Calibrated,Target
Human,23,1,Line,36,Visual,TE,6.25,1,3.85,6.25,2.977057449,Calibrated,Stream
Human,23,1,Line,37,Visual,TE,1.5,1.5,1.47,6.25,2.912152326,Calibrated,Target
Human,23,1,Line,37,Visual,TE,6.25,1.5,5.42,6.25,2.912152326,Calibrated,Stream
Human,23,1,Line,38,Visual,TE,3.5,3.5,2.75,5.75,2.412233676,Calibrated,Target
Human,23,1,Line,38,Visual,TE,5.75,3.5,4.8,5.75,2.412233676,Calibrated,Stream
Human,23,1,Line,39,Visual,TE,6,6,5.99,7.25,1.963036293,Calibrated,Target
Human,23,1,Line,39,Visual,TE,7.25,6,7.13,7.25,1.963036293,Calibrated,Stream
Human,23,1,Line,40,Visual,TE,2.5,2.5,2.37,6.25,4.078658456,Calibrated,Target
Human,23,1,Line,40,Visual,TE,6.25,2.5,5.65,6.25,4.078658456,Calibrated,Stream
Human,23,1,Line,41,Visual,TE,1.5,1.5,1.93,7.25,2.73081788,Calibrated,Target
Human,23,1,Line,41,Visual,TE,7.25,1.5,4.67,7.25,2.73081788,Calibrated,Stream
Human,23,1,Line,42,Visual,TE,4.5,4.5,3.86,5.75,3.692611816,Calibrated,Target
Human,23,1,Line,42,Visual,TE,5.75,4.5,5.37,5.75,3.692611816,Calibrated,Stream
Human,23,1,Line,43,Visual,TE,1.5,1.5,1.67,4.75,2.798606622,Calibrated,Target
Human,23,1,Line,43,Visual,TE,4.75,1.5,5.57,4.75,2.798606622,Calibrated,Stream
Human,23,1,Line,44,Visual,TE,4,4,3.67,7.25,2.616592701,Calibrated,Target
Human,23,1,Line,44,Visual,TE,7.25,4,6.63,7.25,2.616592701,Calibrated,Stream
Human,23,1,Line,45,Visual,TE,2,2,3.11,6.75,2.508919884,Calibrated,Target
Human,23,1,Line,45,Visual,TE,6.75,2,7.55,6.75,2.508919884,Calibrated,Stream
Human,23,1,Line,46,Visual,TE,2.5,2.5,3.5,5.25,2.731223573,Calibrated,Target
Human,23,1,Line,46,Visual,TE,5.25,2.5,7.28,5.25,2.731223573,Calibrated,Stream
Human,23,1,Line,47,Visual,TE,1,1,2.92,5.25,4.007363068,Calibrated,Target
Human,23,1,Line,47,Visual,TE,5.25,1,6.43,5.25,4.007363068,Calibrated,Stream
Human,23,1,Line,48,Visual,TE,4,4,4.39,5.75,2.106336731,Calibrated,Target
Human,23,1,Line,48,Visual,TE,5.75,4,6.63,5.75,2.106336731,Calibrated,Stream
Human,23,1,Line,49,Visual,TE,3.5,3.5,4.36,5.75,2.227137516,Calibrated,Target
Human,23,1,Line,49,Visual,TE,5.75,3.5,6.75,5.75,2.227137516,Calibrated,Stream
Human,23,1,Line,50,Visual,TE,3.5,3.5,3.03,5.25,2.630107646,Calibrated,Target
Human,23,1,Line,50,Visual,TE,5.25,3.5,4.56,5.25,2.630107646,Calibrated,Stream
Human,23,1,Line,51,Visual,TE,4,4,2.62,7.25,2.317548162,Calibrated,Target
Human,23,1,Line,51,Visual,TE,7.25,4,6.26,7.25,2.317548162,Calibrated,Stream
Human,23,1,Line,52,Visual,TE,6,6,5.33,7.25,1.823673249,Calibrated,Target
Human,23,1,Line,52,Visual,TE,7.25,6,6.76,7.25,1.823673249,Calibrated,Stream
Human,23,1,Line,53,Visual,TE,4.5,4.5,4.59,6.25,3.084398829,Calibrated,Target
Human,23,1,Line,53,Visual,TE,6.25,4.5,6.78,6.25,3.084398829,Calibrated,Stream
Human,23,1,Line,54,Visual,TE,3,3,4.62,5.75,3.644878307,Calibrated,Target
Human,23,1,Line,54,Visual,TE,5.75,3,6.22,5.75,3.644878307,Calibrated,Stream
Human,23,1,Line,55,Visual,TE,3,3,2.72,7.25,2.645679128,Calibrated,Target
Human,23,1,Line,55,Visual,TE,7.25,3,8.09,7.25,2.645679128,Calibrated,Stream
Human,23,1,Line,56,Visual,TE,4,4,1.85,5.75,2.813726831,Calibrated,Target
Human,23,1,Line,56,Visual,TE,5.75,4,5.14,5.75,2.813726831,Calibrated,Stream
Human,23,1,Line,57,Visual,TE,4.5,4.5,4.12,6.75,3.646214619,Calibrated,Target
Human,23,1,Line,57,Visual,TE,6.75,4.5,6.2,6.75,3.646214619,Calibrated,Stream
Human,23,1,Line,58,Visual,TE,1,1,1.37,4.75,3.010907145,Calibrated,Target
Human,23,1,Line,58,Visual,TE,4.75,1,5.19,4.75,3.010907145,Calibrated,Stream
Human,23,1,Line,59,Visual,TE,2.5,2.5,2.48,6.75,3.006471992,Calibrated,Target
Human,23,1,Line,59,Visual,TE,6.75,2.5,6.29,6.75,3.006471992,Calibrated,Stream
Human,23,1,Line,60,Visual,TE,1,1,2.68,6.75,3.782463729,Calibrated,Target
Human,23,1,Line,60,Visual,TE,6.75,1,7.6,6.75,3.782463729,Calibrated,Stream
Human,23,1,Line,61,Visual,TE,3.5,3.5,3.33,4.75,1.898322244,Calibrated,Target
Human,23,1,Line,61,Visual,TE,4.75,3.5,5.66,4.75,1.898322244,Calibrated,Stream
Human,23,1,Line,62,Visual,TE,3,3,2.26,5.75,2.419728429,Calibrated,Target
Human,23,1,Line,62,Visual,TE,5.75,3,5.16,5.75,2.419728429,Calibrated,Stream
Human,23,1,Line,63,Visual,TE,1,1,2.78,4.75,2.803931944,Calibrated,Target
Human,23,1,Line,63,Visual,TE,4.75,1,6.39,4.75,2.803931944,Calibrated,Stream
Human,23,1,Line,64,Visual,TE,3.5,3.5,3.44,5.25,4.971859811,Calibrated,Target
Human,23,1,Line,64,Visual,TE,5.25,3.5,5.98,5.25,4.971859811,Calibrated,Stream
Human,23,1,Line,65,Visual,TE,3.5,3.5,3.69,4.75,2.12839779,Calibrated,Target
Human,23,1,Line,65,Visual,TE,4.75,3.5,5.68,4.75,2.12839779,Calibrated,Stream
Human,23,1,Line,66,Visual,TE,4,4,4.17,5.25,1.642465582,Calibrated,Target
Human,23,1,Line,66,Visual,TE,5.25,4,4.17,5.25,1.642465582,Calibrated,Stream
Human,23,1,Line,67,Visual,TE,3,3,2.71,6.25,2.243920341,Calibrated,Target
Human,23,1,Line,67,Visual,TE,6.25,3,6.01,6.25,2.243920341,Calibrated,Stream
Human,23,1,Line,68,Visual,TE,1,1,1.66,6.25,2.03916981,Calibrated,Target
Human,23,1,Line,68,Visual,TE,6.25,1,7.97,6.25,2.03916981,Calibrated,Stream
Human,23,1,Line,69,Visual,TE,1.5,1.5,2.11,5.25,2.28752357,Calibrated,Target
Human,23,1,Line,69,Visual,TE,5.25,1.5,6.07,5.25,2.28752357,Calibrated,Stream
Human,23,1,Line,70,Visual,TE,1,1,1.64,4.75,2.70544306,Calibrated,Target
Human,23,1,Line,70,Visual,TE,4.75,1,6.12,4.75,2.70544306,Calibrated,Stream
Human,23,1,Line,71,Visual,TE,1.5,1.5,1.82,5.25,3.415749983,Calibrated,Target
Human,23,1,Line,71,Visual,TE,5.25,1.5,6.4,5.25,3.415749983,Calibrated,Stream
Human,23,1,Line,72,Visual,TE,1.5,1.5,3.23,6.75,1.424101098,Calibrated,Target
Human,23,1,Line,72,Visual,TE,6.75,1.5,6.97,6.75,1.424101098,Calibrated,Stream
Human,23,1,Motor,85,Visual,TE,5,5,3.14,6.75,5.31,Calibrated,Target
Human,23,1,Motor,85,Visual,TE,6.75,5,5.31,6.75,5.31,Calibrated,Stream
Human,23,1,Motor,86,Visual,TE,1,1,2.46,6.25,5.389,Calibrated,Target
Human,23,1,Motor,86,Visual,TE,6.25,1,5.39,6.25,5.389,Calibrated,Stream
Human,23,1,Motor,87,Visual,TE,2.5,2.5,4.67,4.75,6.016,Calibrated,Target
Human,23,1,Motor,87,Visual,TE,4.75,2.5,6.02,4.75,6.016,Calibrated,Stream
Human,23,1,Motor,88,Visual,TE,3.5,3.5,2.87,6.75,6.529,Calibrated,Target
Human,23,1,Motor,88,Visual,TE,6.75,3.5,6.53,6.75,6.529,Calibrated,Stream
Human,23,1,Motor,89,Visual,TE,4.5,4.5,4.63,6.75,7.811,Calibrated,Target
Human,23,1,Motor,89,Visual,TE,6.75,4.5,7.81,6.75,7.811,Calibrated,Stream
Human,23,1,Motor,90,Visual,TE,3.5,3.5,5.69,5.75,9.497,Calibrated,Target
Human,23,1,Motor,90,Visual,TE,5.75,3.5,9.5,5.75,9.497,Calibrated,Stream
Human,23,1,Motor,91,Visual,TE,4.5,4.5,3.68,6.75,5.315,Calibrated,Target
Human,23,1,Motor,91,Visual,TE,6.75,4.5,5.32,6.75,5.315,Calibrated,Stream
Human,23,1,Motor,92,Visual,TE,5,5,2.21,6.25,4.004,Calibrated,Target
Human,23,1,Motor,92,Visual,TE,6.25,5,4,6.25,4.004,Calibrated,Stream
Human,23,1,Motor,93,Visual,TE,4.5,4.5,4.37,6.75,5.449,Calibrated,Target
Human,23,1,Motor,93,Visual,TE,6.75,4.5,5.45,6.75,5.449,Calibrated,Stream
Human,23,1,Motor,94,Visual,TE,3,3,2.26,5.25,3.955,Calibrated,Target
Human,23,1,Motor,94,Visual,TE,5.25,3,3.96,5.25,3.955,Calibrated,Stream
Human,23,1,Motor,95,Visual,TE,5,5,5.27,6.25,7.071,Calibrated,Target
Human,23,1,Motor,95,Visual,TE,6.25,5,7.07,6.25,7.071,Calibrated,Stream
Human,23,1,Motor,96,Visual,TE,3,3,3.27,5.75,5.203,Calibrated,Target
Human,23,1,Motor,96,Visual,TE,5.75,3,5.2,5.75,5.203,Calibrated,Stream
Human,23,1,Motor,97,Visual,TE,6,6,3.79,7.25,4.973,Calibrated,Target
Human,23,1,Motor,97,Visual,TE,7.25,6,4.97,7.25,4.973,Calibrated,Stream
Human,23,1,Motor,98,Visual,TE,5.5,5.5,2.51,7.25,5.233,Calibrated,Target
Human,23,1,Motor,98,Visual,TE,7.25,5.5,5.23,7.25,5.233,Calibrated,Stream
Human,23,1,Motor,99,Visual,TE,1,1,1.25,4.75,3.379,Calibrated,Target
Human,23,1,Motor,99,Visual,TE,4.75,1,3.38,4.75,3.379,Calibrated,Stream
Human,23,1,Motor,100,Visual,TE,4.5,4.5,3.57,7.25,5.722,Calibrated,Target
Human,23,1,Motor,100,Visual,TE,7.25,4.5,5.72,7.25,5.722,Calibrated,Stream
Human,23,1,Motor,101,Visual,TE,1.5,1.5,1.66,4.75,4.265,Calibrated,Target
Human,23,1,Motor,101,Visual,TE,4.75,1.5,4.26,4.75,4.265,Calibrated,Stream
Human,23,1,Motor,102,Visual,TE,2,2,3.44,6.25,7.26,Calibrated,Target
Human,23,1,Motor,102,Visual,TE,6.25,2,7.26,6.25,7.26,Calibrated,Stream
Human,23,1,Motor,103,Visual,TE,5,5,3.54,7.25,5.125,Calibrated,Target
Human,23,1,Motor,103,Visual,TE,7.25,5,5.12,7.25,5.125,Calibrated,Stream
Human,23,1,Motor,105,Visual,TE,1,1,4.87,6.25,6.34,Calibrated,Target
Human,23,1,Motor,105,Visual,TE,6.25,1,6.34,6.25,6.34,Calibrated,Stream
Human,23,1,Motor,106,Visual,TE,1.5,1.5,2.71,6.25,6.813,Calibrated,Target
Human,23,1,Motor,106,Visual,TE,6.25,1.5,6.81,6.25,6.813,Calibrated,Stream
Human,23,1,Motor,107,Visual,TE,3.5,3.5,3.4,5.75,5.844,Calibrated,Target
Human,23,1,Motor,107,Visual,TE,5.75,3.5,5.84,5.75,5.844,Calibrated,Stream
Human,23,1,Motor,108,Visual,TE,6,6,4.59,7.25,7.855,Calibrated,Target
Human,23,1,Motor,108,Visual,TE,7.25,6,7.86,7.25,7.855,Calibrated,Stream
Human,23,1,Motor,109,Visual,TE,2.5,2.5,4.55,6.25,6.784,Calibrated,Target
Human,23,1,Motor,109,Visual,TE,6.25,2.5,6.78,6.25,6.784,Calibrated,Stream
Human,23,1,Motor,110,Visual,TE,1.5,1.5,1.22,7.25,5.677,Calibrated,Target
Human,23,1,Motor,110,Visual,TE,7.25,1.5,5.68,7.25,5.677,Calibrated,Stream
Human,23,1,Motor,111,Visual,TE,4.5,4.5,5.47,5.75,6.369,Calibrated,Target
Human,23,1,Motor,111,Visual,TE,5.75,4.5,6.37,5.75,6.369,Calibrated,Stream
Human,23,1,Motor,112,Visual,TE,1.5,1.5,3.32,4.75,4.925,Calibrated,Target
Human,23,1,Motor,112,Visual,TE,4.75,1.5,4.92,4.75,4.925,Calibrated,Stream
Human,23,1,Motor,113,Visual,TE,4,4,3.94,7.25,6.518,Calibrated,Target
Human,23,1,Motor,113,Visual,TE,7.25,4,6.52,7.25,6.518,Calibrated,Stream
Human,23,1,Motor,114,Visual,TE,2,2,3.31,6.75,7.556,Calibrated,Target
Human,23,1,Motor,114,Visual,TE,6.75,2,7.56,6.75,7.556,Calibrated,Stream
Human,23,1,Motor,115,Visual,TE,2.5,2.5,3.61,5.25,5.976,Calibrated,Target
Human,23,1,Motor,115,Visual,TE,5.25,2.5,5.98,5.25,5.976,Calibrated,Stream
Human,23,1,Motor,116,Visual,TE,1,1,1.04,5.25,4.246,Calibrated,Target
Human,23,1,Motor,116,Visual,TE,5.25,1,4.25,5.25,4.246,Calibrated,Stream
Human,23,1,Motor,117,Visual,TE,4,4,1.53,5.75,5.116,Calibrated,Target
Human,23,1,Motor,117,Visual,TE,5.75,4,5.12,5.75,5.116,Calibrated,Stream
Human,23,1,Motor,118,Visual,TE,3.5,3.5,3.83,5.75,6.119,Calibrated,Target
