Species,Subj_idx,Session,Block,Trial,Stim,Procedure,Target,IRT
Human,23,1,1,31,Visual,DRL,5,5.844594955
Human,23,1,1,32,Visual,DRL,5,5.361851931
Human,23,1,1,33,Visual,DRL,5,5.186671972
Human,23,1,1,34,Visual,DRL,5,5.156992912
Human,23,1,1,35,Visual,DRL,5,5.757411003
Human,23,1,1,36,Visual,DRL,5,5.3754251
Human,23,1,1,37,Visual,DRL,5,5.283386946
Human,23,1,1,38,Visual,DRL,5,5.502709866
Human,23,1,1,39,Visual,DRL,5,5.33159399
Human,23,1,1,40,Visual,DRL,5,5.311301947
Human,23,1,1,41,Visual,DRL,5,5.462182999
Human,23,1,1,42,Visual,DRL,5,5.551743984
Human,23,1,1,43,Visual,DRL,5,5.382232904
Human,23,1,1,44,Visual,DRL,5,5.035344124
Human,23,1,1,45,Visual,DRL,5,5.340003014
Human,23,1,1,46,Visual,DRL,5,5.819467068
Human,23,1,1,47,Visual,DRL,5,5.063627958
Human,23,1,1,48,Visual,DRL,5,5.196155787
Human,23,1,1,49,Visual,DRL,5,5.449363947
Human,23,1,1,50,Visual,DRL,5,4.972934008
Human,23,1,1,51,Visual,DRL,5,5.475976944
Human,23,1,1,52,Visual,DRL,5,5.245883942
Human,23,1,1,53,Visual,DRL,5,5.528315067
Human,23,1,1,54,Visual,DRL,5,5.271589041
Human,23,1,2,1,Visual,DRL,5,4.848827124
Human,23,1,2,2,Visual,DRL,5,6.011734009
Human,23,1,2,3,Visual,DRL,5,6.120373964
Human,23,1,2,4,Visual,DRL,5,6.08977294
Human,23,1,2,5,Visual,DRL,5,5.972404003
Human,23,1,2,6,Visual,DRL,5,5.945502996
Human,23,1,2,7,Visual,DRL,5,5.447609186
Human,23,1,2,8,Visual,DRL,5,5.289324999
Human,23,1,2,9,Visual,DRL,5,5.571432829
Human,23,1,2,10,Visual,DRL,5,5.43513298
Human,23,1,2,11,Visual,DRL,5,5.31180501
Human,23,1,2,12,Visual,DRL,5,4.982338905
Human,23,1,2,13,Visual,DRL,5,5.301234961
Human,23,1,2,14,Visual,DRL,5,5.307309151
Human,23,1,2,15,Visual,DRL,5,5.324759007
Human,23,1,2,16,Visual,DRL,5,4.976843834
Human,23,1,2,17,Visual,DRL,5,5.77243495
Human,23,1,2,18,Visual,DRL,5,5.119261026
Human,23,1,2,19,Visual,DRL,5,5.767638922
Human,23,1,2,20,Visual,DRL,5,5.148320198
Human,23,1,2,21,Visual,DRL,5,5.076654196
Human,23,1,2,22,Visual,DRL,5,5.163280964
Human,23,1,2,23,Visual,DRL,5,5.214728117
Human,23,1,2,24,Visual,DRL,5,5.426260948
Human,23,1,2,25,Visual,DRL,5,5.606061935
Human,23,1,2,26,Visual,DRL,5,5.328655005
Human,23,1,2,27,Visual,DRL,5,5.393286943
Human,23,1,2,28,Visual,DRL,5,5.490354061
Human,23,1,2,29,Visual,DRL,5,6.059800148
Human,23,1,2,30,Visual,DRL,5,5.650259972
Human,23,1,2,31,Visual,DRL,5,5.467355967
Human,23,1,2,32,Visual,DRL,5,5.724502087
Human,23,1,2,33,Visual,DRL,5,5.46209693
Human,23,1,2,34,Visual,DRL,5,5.49812603
Human,23,1,2,35,Visual,DRL,5,5.207089901
Human,23,1,2,36,Visual,DRL,5,5.209450006
Human,23,1,2,37,Visual,DRL,5,5.285043001
Human,23,1,2,38,Visual,DRL,5,5.569283009
Human,23,1,2,39,Visual,DRL,5,5.400255919
Human,23,1,2,40,Visual,DRL,5,5.384899139
Human,23,1,2,41,Visual,DRL,5,5.504830122
Human,23,1,2,42,Visual,DRL,5,5.410203934
Human,23,1,2,43,Visual,DRL,5,5.375530005
Human,23,1,2,44,Visual,DRL,5,5.221663952
Human,23,1,2,45,Visual,DRL,5,5.59244585
Human,23,1,2,46,Visual,DRL,5,5.188729048
Human,23,1,2,47,Visual,DRL,5,5.332728148
Human,23,1,2,48,Visual,DRL,5,5.013296127
Human,23,1,2,49,Visual,DRL,5,5.352036953
Human,23,1,2,50,Visual,DRL,5,5.025973082
Human,23,1,2,51,Visual,DRL,5,5.348586082
Human,23,1,2,52,Visual,DRL,5,4.80894804
Human,23,1,2,53,Visual,DRL,5,6.229698896
Human,23,1,2,54,Visual,DRL,5,5.493847132
Human,23,1,2,55,Visual,DRL,5,5.281371117
Human,23,1,3,1,Visual,DRL,5,4.8310709
Human,23,1,3,2,Visual,DRL,5,5.690047979
Human,23,1,3,3,Visual,DRL,5,5.773447037
Human,23,1,3,4,Visual,DRL,5,6.469260931
Human,23,1,3,5,Visual,DRL,5,6.614048958
Human,23,1,3,6,Visual,DRL,5,6.750329971
Human,23,1,3,7,Visual,DRL,5,5.808080912
Human,23,1,3,8,Visual,DRL,5,5.372575045
Human,23,1,3,9,Visual,DRL,5,5.617652178
Human,23,1,3,10,Visual,DRL,5,5.231544018
Human,23,1,3,11,Visual,DRL,5,6.055862904
Human,23,1,3,12,Visual,DRL,5,5.907801151
Human,23,1,3,13,Visual,DRL,5,6.472373962
Human,23,1,3,14,Visual,DRL,5,6.994174004
Human,23,1,3,15,Visual,DRL,5,6.705118179
Human,23,1,3,16,Visual,DRL,5,6.363856077
Human,23,1,3,17,Visual,DRL,5,7.134437084
Human,23,1,3,18,Visual,DRL,5,6.068246126
Human,23,1,3,19,Visual,DRL,5,5.945436954
Human,23,1,3,20,Visual,DRL,5,6.292068958
Human,23,1,3,21,Visual,DRL,5,6.261888027
Human,23,1,3,22,Visual,DRL,5,6.056447029
Human,23,1,3,23,Visual,DRL,5,6.597651005
Human,23,1,3,24,Visual,DRL,5,7.20843792
Human,23,1,3,25,Visual,DRL,5,6.422005177
Human,23,1,3,26,Visual,DRL,5,6.34065485
Human,23,1,3,27,Visual,DRL,5,6.293081045
Human,23,1,3,28,Visual,DRL,5,6.333967924
Human,23,1,3,29,Visual,DRL,5,6.311604023
Human,23,1,3,30,Visual,DRL,5,6.580701828
Human,23,1,3,31,Visual,DRL,5,6.033693075
Human,23,1,3,32,Visual,DRL,5,6.584558964
Human,23,1,3,33,Visual,DRL,5,6.82626605
Human,23,1,3,34,Visual,DRL,5,6.476089954
Human,23,1,3,35,Visual,DRL,5,5.672853947
Human,23,1,3,36,Visual,DRL,5,5.757167101
Human,23,1,3,37,Visual,DRL,5,6.410444021
Human,23,1,3,38,Visual,DRL,5,6.01850009
Human,23,1,3,39,Visual,DRL,5,6.175687075
Human,23,1,3,40,Visual,DRL,5,5.59136796
Human,23,1,3,41,Visual,DRL,5,5.953079939
Human,23,1,3,42,Visual,DRL,5,6.107944965
Human,23,1,3,43,Visual,DRL,5,6.887609005
Human,23,1,3,44,Visual,DRL,5,6.168174982
Human,23,1,3,45,Visual,DRL,5,6.33506608
Human,23,1,3,46,Visual,DRL,5,6.378097057
Human,23,1,3,47,Visual,DRL,5,6.833950043
Human,23,1,3,48,Visual,DRL,5,6.251307964
Human,23,1,4,1,Visual,DRL,5,5.918715954
Human,23,1,4,2,Visual,DRL,5,6.11827898
Human,23,1,4,3,Visual,DRL,5,5.950362921
Human,23,1,4,4,Visual,DRL,5,6.520761967
Human,23,1,4,5,Visual,DRL,5,6.371706963
Human,23,1,4,6,Visual,DRL,5,6.560779095
Human,23,1,4,7,Visual,DRL,5,6.862968206
Human,23,1,4,8,Visual,DRL,5,7.252422094
Human,23,1,4,9,Visual,DRL,5,6.895631075
Human,23,1,4,10,Visual,DRL,5,6.123997927
Human,23,1,4,11,Visual,DRL,5,5.063710928
Human,23,1,4,12,Visual,DRL,5,5.440816879
Human,23,1,4,13,Visual,DRL,5,6.099610806
Human,23,1,4,14,Visual,DRL,5,5.447792053
Human,23,1,4,15,Visual,DRL,5,5.724066973
Human,23,1,4,16,Visual,DRL,5,5.792944908
Human,23,1,4,17,Visual,DRL,5,5.816627026
Human,23,1,4,18,Visual,DRL,5,5.740540028
Human,23,1,4,19,Visual,DRL,5,5.331539154
Human,23,1,4,20,Visual,DRL,5,6.791702986
Human,23,1,4,21,Visual,DRL,5,6.678280115
Human,23,1,4,22,Visual,DRL,5,7.083957911
Human,23,1,4,23,Visual,DRL,5,6.716783047
Human,23,1,4,24,Visual,DRL,5,6.30345583
Human,23,1,4,25,Visual,DRL,5,6.023597956
Human,23,1,4,26,Visual,DRL,5,6.702919006
Human,23,1,4,27,Visual,DRL,5,6.214937925
Human,23,1,4,28,Visual,DRL,5,7.736165047
Human,23,1,4,29,Visual,DRL,5,6.947725058
Human,23,1,4,30,Visual,DRL,5,6.920434952
Human,23,1,4,31,Visual,DRL,5,6.586133003
Human,23,1,4,32,Visual,DRL,5,6.431510925
Human,23,1,4,33,Visual,DRL,5,6.403391123
Human,23,1,4,34,Visual,DRL,5,6.134613991
Human,23,1,4,35,Visual,DRL,5,6.370193958
Human,23,1,4,36,Visual,DRL,5,6.043519974
Human,23,1,4,37,Visual,DRL,5,6.407773018
Human,23,1,4,38,Visual,DRL,5,6.02547884
Human,23,1,4,39,Visual,DRL,5,6.153031826
Human,23,1,4,40,Visual,DRL,5,6.196525812
Human,23,1,4,41,Visual,DRL,5,6.200627804
Human,23,1,4,42,Visual,DRL,5,6.014885902
Human,23,1,4,43,Visual,DRL,5,5.869796038
Human,23,1,4,44,Visual,DRL,5,5.924695015
Human,23,1,4,45,Visual,DRL,5,6.105884075
Human,23,1,4,46,Visual,DRL,5,6.114763975
Human,23,1,4,47,Visual,DRL,5,5.667430878
Human,23,1,4,48,Visual,DRL,5,5.577960014
Human,23,1,5,1,Visual,DRL,5,5.630554914
Human,23,1,5,2,Visual,DRL,5,6.090224981
Human,23,1,5,3,Visual,DRL,5,6.179349899
Human,23,1,5,4,Visual,DRL,5,5.856829882
Human,23,1,5,5,Visual,DRL,5,5.963610888
Human,23,1,5,6,Visual,DRL,5,6.714771032
Human,23,1,5,7,Visual,DRL,5,6.395035028
Human,23,1,5,8,Visual,DRL,5,6.29184103
Human,23,1,5,9,Visual,DRL,5,5.83613801
Human,23,1,5,10,Visual,DRL,5,6.189266205
Human,23,1,5,11,Visual,DRL,5,8.08950901
Human,23,1,5,12,Visual,DRL,5,5.894925117
Human,23,1,5,13,Visual,DRL,5,7.015051842
Human,23,1,5,14,Visual,DRL,5,6.010397911
Human,23,1,5,15,Visual,DRL,5,6.45933795
Human,23,1,5,16,Visual,DRL,5,6.315943003
Human,23,1,5,17,Visual,DRL,5,6.232672215
Human,23,1,5,18,Visual,DRL,5,6.602597952
Human,23,1,5,19,Visual,DRL,5,7.151165962
Human,23,1,5,20,Visual,DRL,5,7.175697088
Human,23,1,5,21,Visual,DRL,5,6.328874826
Human,23,1,5,22,Visual,DRL,5,6.481420994
Human,23,1,5,23,Visual,DRL,5,5.860434055
Human,23,1,5,24,Visual,DRL,5,6.172461033
Human,23,1,5,25,Visual,DRL,5,5.995198011
Human,23,1,5,26,Visual,DRL,5,6.988257885
Human,23,1,5,27,Visual,DRL,5,6.728869915
Human,23,1,5,28,Visual,DRL,5,7.031328201
Human,23,1,5,29,Visual,DRL,5,7.003907919
Human,23,1,5,30,Visual,DRL,5,7.027523994
Human,23,1,5,31,Visual,DRL,5,6.314400911
Human,23,1,5,32,Visual,DRL,5,6.445139885
Human,23,1,5,33,Visual,DRL,5,7.702137947
Human,23,1,5,34,Visual,DRL,5,6.507186174
Human,23,1,5,35,Visual,DRL,5,6.035043001
Human,23,1,5,36,Visual,DRL,5,6.432543993
Human,23,1,5,37,Visual,DRL,5,5.856768131
Human,23,1,5,38,Visual,DRL,5,7.078016043
Human,23,1,5,39,Visual,DRL,5,6.862483978
Human,23,1,5,40,Visual,DRL,5,6.544169188
Human,23,1,5,41,Visual,DRL,5,5.962041855
Human,23,1,5,42,Visual,DRL,5,6.443112135
Human,23,1,5,43,Visual,DRL,5,6.28033185
Human,23,1,5,44,Visual,DRL,5,6.388062954
Human,23,1,5,45,Visual,DRL,5,6.095118046
Human,23,1,5,46,Visual,DRL,5,6.355015039
Human,23,1,6,1,Visual,DRL,5,5.684288025
Human,23,1,6,2,Visual,DRL,5,6.500203133
Human,23,1,6,3,Visual,DRL,5,6.443796873
Human,23,1,6,4,Visual,DRL,5,6.873227119
Human,23,1,6,5,Visual,DRL,5,6.134320974
Human,23,1,6,6,Visual,DRL,5,7.075251102
Human,23,1,6,7,Visual,DRL,5,7.156960964
Human,23,1,6,8,Visual,DRL,5,6.59623909
Human,23,1,6,9,Visual,DRL,5,6.849294186
Human,23,1,6,10,Visual,DRL,5,6.622889996
Human,23,1,6,11,Visual,DRL,5,6.203818083
Human,23,1,6,12,Visual,DRL,5,6.335664988
Human,23,1,6,13,Visual,DRL,5,6.55170083
Human,23,1,6,14,Visual,DRL,5,6.859079838
Human,23,1,6,15,Visual,DRL,5,5.948235035
Human,23,1,6,16,Visual,DRL,5,6.18010211
Human,23,1,6,17,Visual,DRL,5,6.129113913
Human,23,1,6,18,Visual,DRL,5,6.224374056
Human,23,1,6,19,Visual,DRL,5,5.952096939
Human,23,1,6,20,Visual,DRL,5,6.391615152
Human,23,1,6,21,Visual,DRL,5,6.935983896
Human,23,1,6,22,Visual,DRL,5,7.070967197
Human,23,1,6,23,Visual,DRL,5,6.553838968
Human,23,1,6,24,Visual,DRL,5,7.069000959
Human,23,1,6,25,Visual,DRL,5,6.696255922
Human,23,1,6,26,Visual,DRL,5,7.319941998
Human,23,1,6,27,Visual,DRL,5,6.529727936
Human,23,1,6,28,Visual,DRL,5,6.618514061
Human,23,1,6,29,Visual,DRL,5,6.898821831
Human,23,1,6,30,Visual,DRL,5,6.868330956
Human,23,1,6,31,Visual,DRL,5,7.02241683
Human,23,1,6,32,Visual,DRL,5,6.340544939
Human,23,1,6,33,Visual,DRL,5,6.234803915
Human,23,1,6,34,Visual,DRL,5,6.831146002
Human,23,1,6,35,Visual,DRL,5,6.533103943
Human,23,1,6,36,Visual,DRL,5,6.555816174
Human,23,1,6,37,Visual,DRL,5,6.366280079
Human,23,1,6,38,Visual,DRL,5,6.617943048
Human,23,1,6,39,Visual,DRL,5,6.226785898
Human,23,1,6,40,Visual,DRL,5,6.141453028
Human,23,1,6,41,Visual,DRL,5,6.56724906
Human,23,1,6,42,Visual,DRL,5,6.434724808
Human,23,1,6,43,Visual,DRL,5,6.535475016
Human,23,1,6,44,Visual,DRL,5,6.722266912
Human,23,1,6,45,Visual,DRL,5,7.317483902
Human,24,1,1,1,Visual,DRL,5,5.202667952
Human,24,1,1,2,Visual,DRL,5,4.577488899
Human,24,1,1,3,Visual,DRL,5,5.419350147
Human,24,1,1,4,Visual,DRL,5,4.473786116
Human,24,1,1,5,Visual,DRL,5,6.02453208
Human,24,1,1,6,Visual,DRL,5,5.795775175
Human,24,1,1,7,Visual,DRL,5,6.221693993
Human,24,1,1,8,Visual,DRL,5,5.978276014
Human,24,1,1,9,Visual,DRL,5,5.670907974
Human,24,1,1,10,Visual,DRL,5,4.692233086
Human,24,1,1,11,Visual,DRL,5,6.224998951
Human,24,1,1,12,Visual,DRL,5,5.674463987
Human,24,1,1,13,Visual,DRL,5,5.265300989
Human,24,1,1,14,Visual,DRL,5,6.256633997
Human,24,1,1,15,Visual,DRL,5,4.36384511
Human,24,1,1,16,Visual,DRL,5,6.8276999
Human,24,1,1,17,Visual,DRL,5,5.717504025
Human,24,1,1,18,Visual,DRL,5,5.868127108
Human,24,1,1,19,Visual,DRL,5,5.385626078
Human,24,1,1,20,Visual,DRL,5,6.276288033
Human,24,1,1,21,Visual,DRL,5,6.006973982
Human,24,1,1,22,Visual,DRL,5,6.720387936
Human,24,1,1,23,Visual,DRL,5,5.160222054
Human,24,1,1,24,Visual,DRL,5,3.87289691
Human,24,1,1,25,Visual,DRL,5,4.917784929
Human,24,1,1,26,Visual,DRL,5,7.622563124
Human,24,1,1,27,Visual,DRL,5,6.992086887
Human,24,1,1,28,Visual,DRL,5,6.621258974
Human,24,1,1,29,Visual,DRL,5,5.659876108
Human,24,1,1,30,Visual,DRL,5,5.645340919
Human,24,1,1,31,Visual,DRL,5,5.636121035
Human,24,1,1,32,Visual,DRL,5,5.625058889
Human,24,1,1,33,Visual,DRL,5,5.189825058
Human,24,1,1,34,Visual,DRL,5,5.385766029
Human,24,1,1,35,Visual,DRL,5,6.583690882
Human,24,1,1,36,Visual,DRL,5,5.091931105
Human,24,1,1,37,Visual,DRL,5,3.989384174
Human,24,1,1,38,Visual,DRL,5,7.401588202
Human,24,1,1,39,Visual,DRL,5,5.832684994
Human,24,1,1,40,Visual,DRL,5,5.191497803
Human,24,1,1,41,Visual,DRL,5,5.909825087
Human,24,1,1,42,Visual,DRL,5,6.146565914
Human,24,1,1,43,Visual,DRL,5,6.079282999
Human,24,1,1,44,Visual,DRL,5,4.01631403
Human,24,1,1,45,Visual,DRL,5,6.19079113
Human,24,1,1,46,Visual,DRL,5,8.103345871
Human,24,1,1,47,Visual,DRL,5,6.161701918
Human,24,1,1,48,Visual,DRL,5,6.027167082
Human,24,1,1,49,Visual,DRL,5,4.393293142
Human,24,1,1,50,Visual,DRL,5,7.340034962
Human,24,1,1,51,Visual,DRL,5,7.20503521
Human,24,1,2,1,Visual,DRL,5,4.53352809
Human,24,1,2,2,Visual,DRL,5,7.694547892
Human,24,1,2,3,Visual,DRL,5,6.428375006
Human,24,1,2,4,Visual,DRL,5,7.586952925
Human,24,1,2,5,Visual,DRL,5,8.188344002
Human,24,1,2,6,Visual,DRL,5,5.252976894
Human,24,1,2,7,Visual,DRL,5,5.675397873
Human,24,1,2,8,Visual,DRL,5,4.172725916
Human,24,1,2,9,Visual,DRL,5,7.460393906
Human,24,1,2,10,Visual,DRL,5,5.377220154
Human,24,1,2,11,Visual,DRL,5,5.758382082
Human,24,1,2,12,Visual,DRL,5,5.533595085
Human,24,1,2,13,Visual,DRL,5,6.770717859
Human,24,1,2,14,Visual,DRL,5,7.463020086
Human,24,1,2,15,Visual,DRL,5,6.851590157
Human,24,1,2,16,Visual,DRL,5,6.780400991
Human,24,1,2,17,Visual,DRL,5,7.848906994
Human,24,1,2,18,Visual,DRL,5,6.425351143
Human,24,1,2,19,Visual,DRL,5,6.024389982
Human,24,1,2,20,Visual,DRL,5,5.700700998
Human,24,1,2,21,Visual,DRL,5,7.747027874
Human,24,1,2,22,Visual,DRL,5,5.906404018
Human,24,1,2,23,Visual,DRL,5,7.281869173
Human,24,1,2,24,Visual,DRL,5,6.98615098
Human,24,1,2,25,Visual,DRL,5,7.456984043
Human,24,1,2,26,Visual,DRL,5,6.596591949
Human,24,1,2,27,Visual,DRL,5,6.068860054
Human,24,1,2,28,Visual,DRL,5,5.750386953
Human,24,1,2,29,Visual,DRL,5,5.377074003
Human,24,1,2,30,Visual,DRL,5,4.122193813
Human,24,1,2,31,Visual,DRL,5,5.714748144
Human,24,1,2,32,Visual,DRL,5,8.640558004
Human,24,1,2,33,Visual,DRL,5,7.475898981
Human,24,1,2,34,Visual,DRL,5,7.133738041
Human,24,1,2,35,Visual,DRL,5,6.065674067
Human,24,1,2,36,Visual,DRL,5,6.639565945
Human,24,1,2,37,Visual,DRL,5,6.216784
Human,24,1,2,38,Visual,DRL,5,4.42388916
Human,24,1,2,39,Visual,DRL,5,6.302970886
Human,24,1,2,40,Visual,DRL,5,7.002245903
Human,24,1,2,41,Visual,DRL,5,7.059656858
Human,24,1,2,42,Visual,DRL,5,6.654115915
Human,24,1,2,43,Visual,DRL,5,7.664023876
Human,24,1,2,44,Visual,DRL,5,6.624656916
Human,24,1,2,45,Visual,DRL,5,7.157366037
Human,24,1,2,46,Visual,DRL,5,6.156070948
Human,24,1,3,1,Visual,DRL,5,5.962014914
Human,24,1,3,2,Visual,DRL,5,6.809930086
Human,24,1,3,3,Visual,DRL,5,6.160414934
Human,24,1,3,4,Visual,DRL,5,5.59086895
Human,24,1,3,5,Visual,DRL,5,6.411556959
Human,24,1,3,6,Visual,DRL,5,3.501940012
Human,24,1,3,7,Visual,DRL,5,7.355117798
Human,24,1,3,8,Visual,DRL,5,7.62116313
Human,24,1,3,9,Visual,DRL,5,7.040217161
Human,24,1,3,10,Visual,DRL,5,5.853442192
Human,24,1,3,11,Visual,DRL,5,7.507472992
Human,24,1,3,12,Visual,DRL,5,5.712687016
Human,24,1,3,13,Visual,DRL,5,5.708448887
Human,24,1,3,14,Visual,DRL,5,6.299454927
Human,24,1,3,15,Visual,DRL,5,6.772334099
Human,24,1,3,16,Visual,DRL,5,7.298389912
Human,24,1,3,17,Visual,DRL,5,6.746809006
Human,24,1,3,18,Visual,DRL,5,7.635648966
Human,24,1,3,19,Visual,DRL,5,6.4851861
Human,24,1,3,20,Visual,DRL,5,6.643346071
Human,24,1,3,21,Visual,DRL,5,6.51948905
Human,24,1,3,22,Visual,DRL,5,6.455868006
Human,24,1,3,23,Visual,DRL,5,6.951493025
Human,24,1,3,24,Visual,DRL,5,9.400660038
Human,24,1,3,25,Visual,DRL,5,8.675471067
Human,24,1,3,26,Visual,DRL,5,6.874012947
Human,24,1,3,27,Visual,DRL,5,6.524662018
Human,24,1,3,28,Visual,DRL,5,6.390681028
Human,24,1,3,29,Visual,DRL,5,6.703729153
Human,24,1,3,30,Visual,DRL,5,6.610258818
Human,24,1,3,31,Visual,DRL,5,7.478559971
Human,24,1,3,32,Visual,DRL,5,7.123198032
Human,24,1,3,33,Visual,DRL,5,5.62601614
Human,24,1,3,34,Visual,DRL,5,6.308975935
Human,24,1,3,35,Visual,DRL,5,6.560980797
Human,24,1,3,36,Visual,DRL,5,6.348011017
Human,24,1,3,37,Visual,DRL,5,5.777323961
Human,24,1,3,38,Visual,DRL,5,6.856412172
Human,24,1,3,39,Visual,DRL,5,5.937354803
Human,24,1,3,40,Visual,DRL,5,5.737987995
Human,24,1,3,41,Visual,DRL,5,6.207792044
Human,24,1,3,42,Visual,DRL,5,7.151790857
Human,24,1,3,43,Visual,DRL,5,6.028135061
Human,24,1,3,44,Visual,DRL,5,6.509968996
Human,24,1,3,45,Visual,DRL,5,7.765289068
Human,24,1,4,1,Visual,DRL,5,5.713738918
Human,24,1,4,2,Visual,DRL,5,5.181663036
Human,24,1,4,3,Visual,DRL,5,5.52046299
Human,24,1,4,4,Visual,DRL,5,4.303933859
Human,24,1,4,5,Visual,DRL,5,5.52923584
Human,24,1,4,6,Visual,DRL,5,5.009204865
Human,24,1,4,7,Visual,DRL,5,4.72819519
Human,24,1,4,8,Visual,DRL,5,5.625037909
Human,24,1,4,9,Visual,DRL,5,5.828665018
Human,24,1,4,10,Visual,DRL,5,7.490153074
Human,24,1,4,11,Visual,DRL,5,4.660212994
Human,24,1,4,12,Visual,DRL,5,7.602080107
Human,24,1,4,13,Visual,DRL,5,5.924315929
Human,24,1,4,14,Visual,DRL,5,5.882741928
Human,24,1,4,15,Visual,DRL,5,6.264365911
Human,24,1,4,16,Visual,DRL,5,5.238348961
Human,24,1,4,17,Visual,DRL,5,5.387475014
Human,24,1,4,18,Visual,DRL,5,5.535019875
Human,24,1,4,19,Visual,DRL,5,4.388946772
Human,24,1,4,20,Visual,DRL,5,6.18619895
Human,24,1,4,21,Visual,DRL,5,5.152896881
Human,24,1,4,22,Visual,DRL,5,5.070033073
Human,24,1,4,23,Visual,DRL,5,4.969940186
Human,24,1,4,24,Visual,DRL,5,6.132438898
Human,24,1,4,25,Visual,DRL,5,5.928406954
Human,24,1,4,26,Visual,DRL,5,6.420385838
Human,24,1,4,27,Visual,DRL,5,6.300380945
Human,24,1,4,28,Visual,DRL,5,6.177032948
Human,24,1,4,29,Visual,DRL,5,5.644074917
Human,24,1,4,30,Visual,DRL,5,3.588705063
Human,24,1,4,31,Visual,DRL,5,6.67907095
Human,24,1,4,32,Visual,DRL,5,6.644600153
Human,24,1,4,33,Visual,DRL,5,6.440134048
Human,24,1,4,34,Visual,DRL,5,6.882278919
Human,24,1,4,35,Visual,DRL,5,7.619462013
Human,24,1,4,36,Visual,DRL,5,7.180640936
Human,24,1,4,37,Visual,DRL,5,7.49358201
Human,24,1,4,38,Visual,DRL,5,6.613610029
Human,24,1,4,39,Visual,DRL,5,8.31582284
Human,24,1,4,40,Visual,DRL,5,7.753000021
Human,24,1,4,41,Visual,DRL,5,6.977266073
Human,24,1,4,42,Visual,DRL,5,7.559028864
Human,24,1,4,43,Visual,DRL,5,6.089962006
Human,24,1,4,44,Visual,DRL,5,5.072031975
Human,24,1,4,45,Visual,DRL,5,5.203964949
Human,24,1,4,46,Visual,DRL,5,4.073843956
Human,24,1,4,47,Visual,DRL,5,5.639036179
Human,24,1,4,48,Visual,DRL,5,7.576562881
Human,24,1,4,49,Visual,DRL,5,7.228924036
Human,24,1,5,1,Visual,DRL,5,5.911067009
Human,24,1,5,2,Visual,DRL,5,5.294775009
Human,24,1,5,3,Visual,DRL,5,6.20330596
Human,24,1,5,4,Visual,DRL,5,6.151925087
Human,24,1,5,5,Visual,DRL,5,4.971534967
Human,24,1,5,6,Visual,DRL,5,6.428240061
Human,24,1,5,7,Visual,DRL,5,6.655947924
Human,24,1,5,8,Visual,DRL,5,5.937460184
Human,24,1,5,9,Visual,DRL,5,6.300076962
Human,24,1,5,10,Visual,DRL,5,5.428320885
Human,24,1,5,11,Visual,DRL,5,7.257289171
Human,24,1,5,12,Visual,DRL,5,11.585428
Human,24,1,5,13,Visual,DRL,5,6.980954885
Human,24,1,5,14,Visual,DRL,5,5.016644001
Human,24,1,5,15,Visual,DRL,5,6.470999002
Human,24,1,5,16,Visual,DRL,5,5.900899887
Human,24,1,5,17,Visual,DRL,5,5.613281012
Human,24,1,5,18,Visual,DRL,5,4.765655041
Human,24,1,5,19,Visual,DRL,5,7.109812021
Human,24,1,5,20,Visual,DRL,5,5.952194214
Human,24,1,5,21,Visual,DRL,5,5.434483051
Human,24,1,5,22,Visual,DRL,5,4.685222149
Human,24,1,5,23,Visual,DRL,5,8.38301897
Human,24,1,5,24,Visual,DRL,5,12.21488786
Human,24,1,5,25,Visual,DRL,5,7.472683907
Human,24,1,5,26,Visual,DRL,5,9.26887989
Human,24,1,5,27,Visual,DRL,5,7.860980034
Human,24,1,5,28,Visual,DRL,5,9.173413038
Human,24,1,5,29,Visual,DRL,5,6.141060114
Human,24,1,5,30,Visual,DRL,5,5.274100065
Human,24,1,5,31,Visual,DRL,5,6.792257786
Human,24,1,5,32,Visual,DRL,5,6.495049
Human,24,1,5,33,Visual,DRL,5,6.86263895
Human,24,1,5,34,Visual,DRL,5,6.485507011
Human,24,1,5,35,Visual,DRL,5,6.666124105
Human,24,1,5,36,Visual,DRL,5,5.911454916
Human,24,1,5,37,Visual,DRL,5,5.469406128
Human,24,1,5,38,Visual,DRL,5,5.881586075
Human,24,1,5,39,Visual,DRL,5,5.95072794
Human,24,1,5,40,Visual,DRL,5,5.442039013
Human,24,1,5,41,Visual,DRL,5,5.687407017
Human,24,1,5,42,Visual,DRL,5,5.343853951
Human,24,1,5,43,Visual,DRL,5,4.146633148
Human,24,1,5,44,Visual,DRL,5,4.791213036
Human,24,1,5,45,Visual,DRL,5,7.068290949
Human,24,1,5,46,Visual,DRL,5,8.380087852
Human,24,1,6,1,Visual,DRL,5,3.885471821
Human,24,1,6,2,Visual,DRL,5,6.778771877
Human,24,1,6,3,Visual,DRL,5,7.789286852
Human,24,1,6,4,Visual,DRL,5,8.154369831
Human,24,1,6,5,Visual,DRL,5,6.911693811
Human,24,1,6,6,Visual,DRL,5,6.646427155
Human,24,1,6,7,Visual,DRL,5,7.004928112
Human,24,1,6,8,Visual,DRL,5,5.698915958
Human,24,1,6,9,Visual,DRL,5,6.638407946
Human,24,1,6,10,Visual,DRL,5,7.56408
Human,24,1,6,11,Visual,DRL,5,4.931538105
Human,24,1,6,12,Visual,DRL,5,6.651746035
Human,24,1,6,13,Visual,DRL,5,8.544751167
Human,24,1,6,14,Visual,DRL,5,5.810539007
