Species,Subj_idx,Session,Block,Trial,Stim,Procedure,Duration_set,Standard,Comparison,Order,Response,RT
Human,30,1,1,18,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,0.885185185,SC,S,0.540598528
Human,30,1,1,19,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.7735,SC,L,1.310697455
Human,30,1,1,20,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.457692308,SC,S,0.8652802
Human,30,1,1,21,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,1.5535,SC,L,0.433241753
Human,30,1,1,22,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,2.99375,SC,L,0.477452314
Human,30,1,1,23,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.236,SC,S,1.249899671
Human,30,1,1,24,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,2.99375,SC,L,0.399376058
Human,30,1,1,25,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.495833333,SC,L,1.034993839
Human,30,1,1,26,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.476,SC,L,1.700800421
Human,30,1,1,27,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,1.842307692,SC,S,1.345026799
Human,30,1,1,28,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.457692308,SC,S,0.807038522
Human,30,1,1,29,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.226923077,SC,L,1.54425882
Human,30,1,1,30,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,1.61325,SC,L,1.085415062
Human,30,1,1,31,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.80325,SC,L,0.840309563
Human,30,1,1,32,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,1.774074074,SC,S,0.893901469
Human,30,1,1,33,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,3.1135,SC,L,0.257568896
Human,30,1,1,34,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.7735,SC,L,0.560604257
Human,30,1,1,35,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,3.1135,SC,L,0.49096092
Human,30,1,1,36,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.236,SC,S,1.128234978
Human,30,1,1,37,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.36875,SC,L,0.535035948
Human,30,1,1,38,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,1.49375,SC,L,1.303944963
Human,30,1,1,39,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.714,SC,L,0.642785134
Human,30,1,1,40,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.495833333,SC,S,0.700383257
Human,30,1,1,41,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.714,SC,L,0.665071376
Human,30,1,1,42,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,2.082608696,SC,S,0.977076957
Human,30,1,1,43,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.256521739,SC,S,1.720040042
Human,30,1,1,44,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.68425,SC,S,1.595584098
Human,30,1,1,45,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,2.874,SC,L,0.473660413
Human,30,1,1,46,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,2.874,SC,L,0.483045079
Human,30,1,1,47,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,0.995833333,SC,S,1.767103433
Human,30,1,1,48,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,1.039130435,SC,S,0.765318565
Human,30,1,1,49,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.33925,SC,L,0.588888958
Human,30,1,1,50,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.256521739,SC,L,0.86293358
Human,30,1,1,51,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,1.434,SC,L,0.73982904
Human,30,1,1,52,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.354,SC,S,1.489031766
Human,30,1,1,53,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.476,SC,S,0.721314172
Human,30,1,1,54,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.36875,SC,S,0.593305396
Human,30,1,1,55,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,0.919230769,SC,S,0.620343135
Human,30,1,1,56,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.7735,SC,L,0.476972968
Human,30,1,1,57,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.226923077,SC,S,0.834012268
Human,30,1,1,58,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.236,SC,L,0.722306972
Human,30,1,1,59,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.226923077,SC,S,1.084543004
Human,30,1,1,60,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.7735,SC,L,0.673972169
Human,30,1,1,61,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.3835,SC,L,0.53895674
Human,30,1,1,62,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.236,SC,S,0.530028478
Human,30,1,1,63,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.36875,SC,L,0.532995409
Human,30,1,1,64,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,1.916,SC,S,0.577015801
Human,30,1,1,65,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,0.995833333,SC,S,0.68291492
Human,30,1,1,66,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,0.995833333,SC,S,0.626548062
Human,30,1,1,67,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.714,SC,S,0.665719459
Human,30,1,1,68,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.476,SC,S,0.625305628
Human,30,1,1,69,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.36875,SC,L,0.766308951
Human,30,1,1,70,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,1.916,SC,S,0.587715347
Human,30,1,1,71,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,0.995833333,SC,S,0.676396365
Human,30,1,1,72,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,1.995833333,SC,S,0.613452695
Human,30,1,1,73,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,1.995833333,SC,S,0.522921609
Human,30,1,1,74,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.256521739,SC,S,0.839522627
Human,30,1,1,75,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,1.37425,SC,L,0.458293589
Human,30,1,1,76,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.517391304,SC,L,0.54553808
Human,30,1,1,77,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.354,SC,L,1.287111124
Human,30,1,1,78,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,1.995833333,SC,L,1.40178818
Human,30,1,1,79,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,2.99375,SC,L,0.488865746
Human,30,1,1,80,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,0.956,SC,S,0.810064013
Human,30,1,1,81,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.36875,SC,L,1.129322259
Human,30,1,1,82,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.245833333,SC,L,1.334451617
Human,30,1,1,83,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.74375,SC,L,0.52282411
Human,30,1,1,84,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,2.99375,SC,L,0.445501586
Human,30,1,1,85,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.236,SC,S,0.622253574
Human,30,1,1,86,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,1.434,SC,S,0.805295612
Human,30,1,1,87,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.476,SC,L,0.841583692
Human,30,1,1,88,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.226923077,SC,S,1.082420663
Human,30,1,1,89,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,1.842307692,SC,S,0.720469884
Human,30,1,1,90,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.457692308,SC,S,0.929836378
Human,30,1,1,91,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,2.99375,SC,L,0.512380235
Human,30,1,1,92,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.236,SC,S,0.796735614
Human,30,1,1,93,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,1.916,SC,S,0.553267676
Human,30,1,1,94,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,1.434,SC,L,0.529278973
Human,30,1,1,95,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,2.874,SC,L,0.496992281
Human,30,1,1,96,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,1.434,SC,L,0.528045896
Human,30,1,1,97,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,2.082608696,SC,L,1.270031575
Human,30,1,1,98,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,2.874,SC,L,0.499286981
Human,30,1,1,99,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,2.874,SC,L,0.501735627
Human,30,1,1,100,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,1.995833333,SC,L,0.401831647
Human,30,1,1,101,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.74375,SC,L,0.331045186
Human,30,1,1,102,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,0.956,SC,S,0.937220954
Human,30,1,1,103,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.36875,SC,L,0.345183159
Human,30,1,1,104,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.354,SC,L,0.541327507
Human,30,1,1,105,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,1.995833333,SC,L,0.540731344
Human,30,1,1,106,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.74375,SC,L,0.475999788
Human,30,1,1,107,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.74375,SC,S,0.528134641
Human,30,1,1,108,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.3835,SC,L,0.969262238
Human,30,1,1,109,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,3.1135,SC,L,0.330264287
Human,30,1,1,110,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,0.919230769,SC,S,0.827032177
Human,30,1,1,111,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,2.99375,SC,L,0.26764813
Human,30,1,1,112,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.74375,SC,L,0.476451061
Human,30,1,1,113,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.236,SC,S,0.539856871
Human,30,1,1,114,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,2.874,SC,L,0.511311065
Human,30,1,1,115,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,1.434,SC,L,0.424312586
Human,30,1,1,116,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.495833333,SC,S,0.583262988
Human,30,1,1,117,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,1.039130435,SC,L,0.60130636
Human,30,1,1,118,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,2.874,SC,L,0.29814754
Human,30,1,1,119,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.354,SC,L,0.57145956
Human,30,1,1,120,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.495833333,SC,S,0.554312999
Human,30,1,1,121,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,2.082608696,SC,L,0.536985024
Human,30,1,1,122,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.354,SC,S,0.470071058
Human,30,1,1,123,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,0.956,SC,S,0.682400257
Human,30,1,1,124,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,0.956,SC,S,0.495094218
Human,30,1,1,125,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,2.99375,SC,L,0.467100505
Human,30,1,1,126,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.245833333,SC,S,0.662504101
Human,30,1,1,127,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,1.434,SC,L,0.639872537
Human,30,1,1,128,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,1.995833333,SC,S,0.542924923
Human,30,1,1,129,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.68425,SC,L,0.747796196
Human,30,1,1,130,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.33925,SC,S,0.754807679
Human,30,1,1,131,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,0.995833333,SC,S,0.861833923
Human,30,1,1,132,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,1.434,SC,L,0.689568705
Human,30,1,1,133,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.714,SC,L,0.767805849
Human,30,1,1,134,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.256521739,SC,S,0.572074438
Human,30,1,1,135,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.33925,SC,L,0.451335836
Human,30,1,1,136,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,2.082608696,SC,L,0.496118109
Human,30,1,1,137,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,1.434,SC,L,0.420973166
Human,30,1,1,138,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,2.874,SC,L,0.381741701
Human,30,1,1,139,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,1.434,SC,L,0.514109561
Human,30,1,1,140,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,2.082608696,SC,S,0.711651497
Human,30,1,1,141,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.517391304,SC,L,0.903867205
Human,30,1,1,142,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,1.434,SC,L,0.284883134
Human,30,1,1,143,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.245833333,SC,S,0.60280205
Human,30,1,1,144,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,1.434,SC,L,0.49201228
Human,30,1,1,145,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.68425,SC,L,0.842344064
Human,30,1,1,146,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.256521739,SC,S,0.392916969
Human,30,1,1,147,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.517391304,SC,S,0.52025774
Human,30,1,1,148,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,2.177272727,SC,L,0.589122896
Human,30,1,1,149,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.517391304,SC,S,1.263538678
Human,30,1,1,150,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,1.039130435,SC,S,1.038176898
Human,30,1,1,151,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,1.37425,SC,L,1.117636856
Human,30,1,1,152,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.540909091,SC,S,0.673591228
Human,30,1,1,153,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,2.177272727,SC,S,0.919974178
Human,30,1,1,154,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,2.6345,SC,L,0.505340075
Human,30,1,1,155,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.280952381,SC,S,1.90408605
Human,30,1,1,156,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,1.138095238,SC,S,0.63493872
Human,30,1,1,157,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,1.138095238,SC,L,0.423794603
Human,30,1,1,158,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.3245,SC,S,1.123559851
Human,30,1,1,159,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.256521739,SC,S,0.882790495
Human,30,1,1,160,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.68425,SC,L,0.538035177
Human,30,1,1,161,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.517391304,SC,S,0.400106245
Human,30,1,1,162,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,2.177272727,SC,L,0.345781737
Human,30,1,1,163,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,2.75425,SC,L,0.288907462
Human,30,1,1,164,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.68425,SC,L,0.512146901
Human,30,1,1,165,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.33925,SC,S,0.570256668
Human,30,1,1,166,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,1.995833333,SC,S,0.489300718
Human,30,1,1,167,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.495833333,SC,S,0.547272538
Human,30,1,1,168,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.245833333,SC,S,1.288296206
Human,30,1,1,169,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.68425,SC,L,0.464720078
Human,30,1,1,170,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,2.75425,SC,L,0.409313421
Human,30,1,1,171,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,1.37425,SC,L,0.34258751
Human,30,1,1,172,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.3245,SC,S,0.650451643
Human,30,1,1,173,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.256521739,SC,S,0.598576385
Human,30,1,1,174,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.68425,SC,L,0.549526186
Human,30,1,1,175,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,1.039130435,SC,S,0.587371232
Human,30,1,1,176,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,1.3145,SC,L,0.360165119
Human,30,1,1,177,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.540909091,SC,S,1.69661128
Human,30,1,1,178,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.6545,SC,L,0.791234914
Human,30,1,1,179,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,1.138095238,SC,L,1.073866399
Human,30,1,1,180,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.3245,SC,S,0.616734159
Human,30,1,1,181,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,1.039130435,SC,S,1.671742368
Human,30,1,1,182,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,1.039130435,SC,S,0.643834683
Human,30,1,1,183,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.517391304,SC,S,0.52607901
Human,30,1,1,184,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.268181818,SC,S,0.589923415
Human,30,1,1,185,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,1.3145,SC,L,0.277574021
Human,30,1,1,186,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,1.086363636,SC,L,0.580900673
Human,30,1,1,187,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,1.039130435,SC,S,0.511320725
Human,30,1,1,188,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.517391304,SC,S,0.620849949
Human,30,1,1,189,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,2.082608696,SC,L,0.554589197
Human,30,1,1,190,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.354,SC,S,0.71386681
Human,30,1,1,191,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.476,SC,L,0.786397992
Human,30,1,1,192,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.3835,SC,L,0.527158443
Human,30,1,1,193,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,1.5535,SC,L,0.243726438
Human,30,1,1,194,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.457692308,SC,S,0.648964706
Human,30,1,1,195,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,0.956,SC,S,0.655274981
Human,30,1,1,196,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,1.49375,SC,L,0.57822805
Human,30,1,1,197,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.74375,SC,S,0.522855503
Human,30,1,1,198,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.457692308,SC,S,0.67328062
Human,30,1,1,199,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,0.919230769,SC,L,0.802560808
Human,30,1,1,200,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,3.23325,SC,L,0.289072878
Human,31,1,1,1,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,1.910588235,SC,L,0.687948058
Human,31,1,1,2,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,1.496323529,SC,S,0.82281991
Human,31,1,1,3,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,1.910588235,SC,L,0.529228095
Human,31,1,1,4,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.455882353,SC,S,1.331842528
Human,31,1,1,5,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.183823529,SC,S,0.734051086
Human,31,1,1,6,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,0.746323529,SC,S,0.893627111
Human,31,1,1,7,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,1.910588235,SC,L,0.607401784
Human,31,1,1,8,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.189753321,SC,S,0.992038414
Human,31,1,1,9,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.455882353,SC,L,0.544074567
Human,31,1,1,10,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.455882353,SC,S,0.855958536
Human,31,1,1,11,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,3.830588235,SC,L,0.503366003
Human,31,1,1,12,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,1.496323529,SC,S,0.625994285
Human,31,1,1,13,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.371323529,SC,S,0.634999245
Human,31,1,1,14,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.189753321,SC,S,0.610398909
Human,31,1,1,15,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,1.850882353,SC,L,0.54991457
Human,31,1,1,16,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,3.710882353,SC,L,0.609431764
Human,31,1,1,17,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.441176471,SC,L,0.616857716
Human,31,1,1,18,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,1.596078431,SC,S,0.757093846
Human,31,1,1,19,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.441176471,SC,L,1.101291771
Human,31,1,1,20,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,1.651115619,SC,S,0.776033783
Human,31,1,1,21,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.202839757,SC,S,1.177940786
Human,31,1,1,22,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.409736308,SC,S,0.772985644
Human,31,1,1,23,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,1.671764706,SC,L,1.020559554
Human,31,1,1,24,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,1.710084034,SC,S,0.701832214
Human,31,1,1,25,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,3.351764706,SC,L,0.535054515
Human,31,1,1,26,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.440087146,SC,S,0.57031579
Human,31,1,1,27,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.440087146,SC,L,1.857903393
Human,31,1,1,28,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.424369748,SC,S,1.121656769
Human,31,1,1,29,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.831764706,SC,L,1.361072425
Human,31,1,1,30,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.831764706,SC,L,0.738604277
Human,31,1,1,31,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.802058824,SC,L,0.882246547
Human,31,1,1,32,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,1.773420479,SC,L,0.836533215
Human,31,1,1,33,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,0.852941176,SC,S,0.786732757
Human,31,1,1,34,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.831764706,SC,L,0.534155286
Human,31,1,1,35,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.831764706,SC,L,0.245600538
Human,31,1,1,36,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,3.232058824,SC,L,0.516615658
Human,31,1,1,37,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.397058824,SC,S,0.627078249
Human,31,1,1,38,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,0.852941176,SC,L,0.585968217
Human,31,1,1,39,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.426470588,SC,L,0.522973041
Human,31,1,1,40,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.409736308,SC,S,0.82517861
Human,31,1,1,41,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.426470588,SC,L,0.503733663
Human,31,1,1,42,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.210084034,SC,S,0.570601648
Human,31,1,1,43,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,3.351764706,SC,L,0.489506901
Human,31,1,1,44,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,3.351764706,SC,L,0.329251399
Human,31,1,1,45,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,3.232058824,SC,L,0.45321509
Human,31,1,1,46,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,1.773420479,SC,S,0.697768934
Human,31,1,1,47,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.802058824,SC,L,0.693175294
Human,31,1,1,48,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.382352941,SC,S,1.087548582
Human,31,1,1,49,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,3.232058824,SC,L,0.517163828
Human,31,1,1,50,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,1.612058824,SC,L,0.534396771
Human,31,1,1,51,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.802058824,SC,L,0.324389409
Human,31,1,1,52,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,3.112352941,SC,L,0.349320578
Human,31,1,1,53,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,1.841628959,SC,S,0.809795137
Human,31,1,1,54,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,3.112352941,SC,L,0.466096179
Human,31,1,1,55,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.475294118,SC,S,0.775196133
Human,31,1,1,56,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,2.992647059,SC,L,0.282337587
Human,31,1,1,57,Visual,OTHER,0.3;0.6;1.2;2.4,0.3,0.235294118,SC,S,0.589408768
Human,31,1,1,58,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,1.995098039,SC,L,0.553883369
Human,31,1,1,59,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,1.915294118,SC,L,0.392854813
Human,31,1,1,60,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,1.552352941,SC,L,0.516361495
Human,31,1,1,61,Visual,OTHER,0.3;0.6;1.2;2.4,0.6,0.457013575,SC,S,0.378351854
Human,31,1,1,62,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,1.552352941,SC,L,0.475469101
Human,31,1,1,63,Visual,OTHER,0.3;0.6;1.2;2.4,1.2,0.955294118,SC,L,1.522050268
Human,31,1,1,64,Visual,OTHER,0.3;0.6;1.2;2.4,2.4,3.112352941,SC,L,0.723958842
