Species,Subj_idx,Session,Block,Trial,Stim,Procedure,Duration_Set,Target_Duration,Response,version
Human,31,1,digit,76,Visual,TE,1;1.5;2;2.5;3;3.5;4,1,1.911934699,Calibrated
Human,31,1,digit,77,Visual,TE,1;1.5;2;2.5;3;3.5;4,1.5,2.202115699,Calibrated
Human,31,1,digit,78,Visual,TE,1;1.5;2;2.5;3;3.5;4,4,2.532252362,Calibrated
Human,31,1,digit,79,Visual,TE,1;1.5;2;2.5;3;3.5;4,3.5,2.732456901,Calibrated
Human,31,1,digit,80,Visual,TE,1;1.5;2;2.5;3;3.5;4,2,2.072038683,Calibrated
Human,31,1,digit,81,Visual,TE,1;1.5;2;2.5;3;3.5;4,2,3.422901181,Calibrated
Human,31,1,digit,82,Visual,TE,1;1.5;2;2.5;3;3.5;4,4,4.343468298,Calibrated
Human,31,1,digit,83,Visual,TE,1;1.5;2;2.5;3;3.5;4,1,2.442271675,Calibrated
Human,31,1,digit,84,Visual,TE,1;1.5;2;2.5;3;3.5;4,3,2.742456532,Calibrated
Human,31,1,digit,85,Visual,TE,1;1.5;2;2.5;3;3.5;4,2.5,2.622380658,Calibrated
Human,31,1,digit,86,Visual,TE,1;1.5;2;2.5;3;3.5;4,3,2.542280368,Calibrated
Human,31,1,digit,87,Visual,TE,1;1.5;2;2.5;3;3.5;4,2.5,2.702434763,Calibrated
Human,31,1,digit,88,Visual,TE,1;1.5;2;2.5;3;3.5;4,1,2.452279759,Calibrated
Human,31,1,digit,89,Visual,TE,1;1.5;2;2.5;3;3.5;4,1.5,2.842526201,Calibrated
Human,31,1,digit,90,Visual,TE,1;1.5;2;2.5;3;3.5;4,2,2.22216809,Calibrated
Human,31,1,digit,91,Visual,TE,1;1.5;2;2.5;3;3.5;4,3.5,2.742426347,Calibrated
Human,31,1,digit,92,Visual,TE,1;1.5;2;2.5;3;3.5;4,4,2.242091587,Calibrated
Human,31,1,digit,93,Visual,TE,1;1.5;2;2.5;3;3.5;4,4,2.102085574,Calibrated
Human,31,1,digit,94,Visual,TE,1;1.5;2;2.5;3;3.5;4,2.5,2.332154077,Calibrated
Human,31,1,digit,95,Visual,TE,1;1.5;2;2.5;3;3.5;4,2,3.552959783,Calibrated
Human,31,1,digit,96,Visual,TE,1;1.5;2;2.5;3;3.5;4,1,1.981981022,Calibrated
Human,31,1,digit,97,Visual,TE,1;1.5;2;2.5;3;3.5;4,1.5,2.882540425,Calibrated
Human,31,1,digit,98,Visual,TE,1;1.5;2;2.5;3;3.5;4,1.5,2.562304384,Calibrated
Human,31,1,digit,99,Visual,TE,1;1.5;2;2.5;3;3.5;4,2.5,2.512251589,Calibrated
Human,31,1,digit,100,Visual,TE,1;1.5;2;2.5;3;3.5;4,1,2.051974219,Calibrated
Human,31,1,digit,101,Visual,TE,1;1.5;2;2.5;3;3.5;4,2,2.882543745,Calibrated
Human,31,1,digit,102,Visual,TE,1;1.5;2;2.5;3;3.5;4,3.5,6.054525518,Calibrated
Human,31,1,digit,103,Visual,TE,1;1.5;2;2.5;3;3.5;4,4,2.192114558,Calibrated
Human,31,1,digit,104,Visual,TE,1;1.5;2;2.5;3;3.5;4,2.5,3.01260929,Calibrated
Human,31,1,digit,105,Visual,TE,1;1.5;2;2.5;3;3.5;4,3,2.55232377,Calibrated
Human,31,1,digit,106,Visual,TE,1;1.5;2;2.5;3;3.5;4,2,1.841852757,Calibrated
Human,31,1,digit,107,Visual,TE,1;1.5;2;2.5;3;3.5;4,3.5,2.155198298,Calibrated
Human,31,1,digit,108,Visual,TE,1;1.5;2;2.5;3;3.5;4,1,1.752487557,Calibrated
Human,31,1,motor,125,Visual,TE,1;1.5;2;2.5;3;3.5;4,3.5,3.383,Calibrated
Human,31,1,motor,126,Visual,TE,1;1.5;2;2.5;3;3.5;4,3,3.488,Calibrated
Human,31,1,motor,127,Visual,TE,1;1.5;2;2.5;3;3.5;4,3,2.9,Calibrated
Human,31,1,motor,128,Visual,TE,1;1.5;2;2.5;3;3.5;4,1.5,2.042,Calibrated
Human,31,1,motor,129,Visual,TE,1;1.5;2;2.5;3;3.5;4,3.5,3.411,Calibrated
Human,31,1,motor,130,Visual,TE,1;1.5;2;2.5;3;3.5;4,1,0.807,Calibrated
Human,31,1,motor,131,Visual,TE,1;1.5;2;2.5;3;3.5;4,1.5,1.674,Calibrated
Human,31,1,motor,132,Visual,TE,1;1.5;2;2.5;3;3.5;4,4,4.185,Calibrated
Human,31,1,motor,133,Visual,TE,1;1.5;2;2.5;3;3.5;4,3.5,4.204,Calibrated
Human,31,1,motor,134,Visual,TE,1;1.5;2;2.5;3;3.5;4,2,2.113,Calibrated
Human,31,1,motor,135,Visual,TE,1;1.5;2;2.5;3;3.5;4,2,2.161,Calibrated
Human,31,1,motor,136,Visual,TE,1;1.5;2;2.5;3;3.5;4,4,4.309,Calibrated
Human,31,1,motor,137,Visual,TE,1;1.5;2;2.5;3;3.5;4,1,1.117,Calibrated
Human,31,1,motor,138,Visual,TE,1;1.5;2;2.5;3;3.5;4,3,3.325,Calibrated
Human,31,1,motor,139,Visual,TE,1;1.5;2;2.5;3;3.5;4,2.5,2.774,Calibrated
Human,31,1,motor,140,Visual,TE,1;1.5;2;2.5;3;3.5;4,3,3.072,Calibrated
Human,31,1,motor,141,Visual,TE,1;1.5;2;2.5;3;3.5;4,2.5,3.339,Calibrated
Human,31,1,motor,142,Visual,TE,1;1.5;2;2.5;3;3.5;4,1,1.037,Calibrated
Human,31,1,motor,143,Visual,TE,1;1.5;2;2.5;3;3.5;4,1.5,1.28,Calibrated
Human,31,1,motor,144,Visual,TE,1;1.5;2;2.5;3;3.5;4,2,2.111,Calibrated
Human,31,1,motor,145,Visual,TE,1;1.5;2;2.5;3;3.5;4,3.5,3.418,Calibrated
Human,31,1,motor,146,Visual,TE,1;1.5;2;2.5;3;3.5;4,4,4.475,Calibrated
Human,31,1,motor,147,Visual,TE,1;1.5;2;2.5;3;3.5;4,4,4.304,Calibrated
Human,31,1,motor,148,Visual,TE,1;1.5;2;2.5;3;3.5;4,2.5,2.861,Calibrated
Human,31,1,motor,149,Visual,TE,1;1.5;2;2.5;3;3.5;4,2,2.262,Calibrated
Human,31,1,motor,150,Visual,TE,1;1.5;2;2.5;3;3.5;4,1,1.025,Calibrated
Human,31,1,motor,151,Visual,TE,1;1.5;2;2.5;3;3.5;4,1.5,1.672,Calibrated
Human,31,1,motor,152,Visual,TE,1;1.5;2;2.5;3;3.5;4,1.5,1.645,Calibrated
Human,31,1,motor,153,Visual,TE,1;1.5;2;2.5;3;3.5;4,2.5,2.766,Calibrated
Human,31,1,motor,154,Visual,TE,1;1.5;2;2.5;3;3.5;4,1,1.141,Calibrated
Human,31,1,motor,155,Visual,TE,1;1.5;2;2.5;3;3.5;4,2,2.671,Calibrated
Human,31,1,motor,156,Visual,TE,1;1.5;2;2.5;3;3.5;4,3.5,3.13,Calibrated
Human,31,1,motor,157,Visual,TE,1;1.5;2;2.5;3;3.5;4,4,3.956,Calibrated
Human,31,1,motor,158,Visual,TE,1;1.5;2;2.5;3;3.5;4,2.5,2.614,Calibrated
Human,31,1,motor,159,Visual,TE,1;1.5;2;2.5;3;3.5;4,3,3.321,Calibrated
Human,31,1,motor,160,Visual,TE,1;1.5;2;2.5;3;3.5;4,2,3.094,Calibrated
Human,31,1,motor,161,Visual,TE,1;1.5;2;2.5;3;3.5;4,3.5,3.749,Calibrated
Human,31,1,motor,162,Visual,TE,1;1.5;2;2.5;3;3.5;4,1,1.542,Calibrated
Human,33,1,digit,17,Visual,TE,1;1.5;2;2.5;3;3.5;4,2,2.792523882,Calibrated
Human,33,1,digit,18,Visual,TE,1;1.5;2;2.5;3;3.5;4,1,1.461656213,Calibrated
Human,33,1,digit,19,Visual,TE,1;1.5;2;2.5;3;3.5;4,1,2.522344772,Calibrated
Human,33,1,digit,20,Visual,TE,1;1.5;2;2.5;3;3.5;4,1,1.381612915,Calibrated
Human,33,1,digit,21,Visual,TE,1;1.5;2;2.5;3;3.5;4,4,4.203433339,Calibrated
Human,33,1,digit,22,Visual,TE,1;1.5;2;2.5;3;3.5;4,3.5,1.851920796,Calibrated
Human,33,1,digit,23,Visual,TE,1;1.5;2;2.5;3;3.5;4,2,2.572369645,Calibrated
Human,33,1,digit,24,Visual,TE,1;1.5;2;2.5;3;3.5;4,2.5,1.611756792,Calibrated
Human,33,1,digit,25,Visual,TE,1;1.5;2;2.5;3;3.5;4,1.5,1.751845091,Calibrated
Human,33,1,digit,26,Visual,TE,1;1.5;2;2.5;3;3.5;4,4,2.902618809,Calibrated
Human,33,1,digit,27,Visual,TE,1;1.5;2;2.5;3;3.5;4,3.5,1.541711284,Calibrated
Human,33,1,digit,28,Visual,TE,1;1.5;2;2.5;3;3.5;4,3,2.742503235,Calibrated
Human,33,1,digit,29,Visual,TE,1;1.5;2;2.5;3;3.5;4,3,2.482322519,Calibrated
Human,33,1,digit,30,Visual,TE,1;1.5;2;2.5;3;3.5;4,1.5,1.821896636,Calibrated
Human,33,1,digit,31,Visual,TE,1;1.5;2;2.5;3;3.5;4,2.5,3.993300438,Calibrated
Human,33,1,digit,32,Visual,TE,1;1.5;2;2.5;3;3.5;4,1.5,1.34158221,Calibrated
Human,33,1,digit,33,Visual,TE,1;1.5;2;2.5;3;3.5;4,4,2.412273691,Calibrated
Human,33,1,digit,34,Visual,TE,1;1.5;2;2.5;3;3.5;4,3,2.222148143,Calibrated
Human,33,1,digit,35,Visual,TE,1;1.5;2;2.5;3;3.5;4,2.5,2.222169273,Calibrated
Human,33,1,digit,36,Visual,TE,1;1.5;2;2.5;3;3.5;4,3.5,2.502345267,Calibrated
Human,33,1,digit,37,Visual,TE,1;1.5;2;2.5;3;3.5;4,1,1.681820713,Calibrated
Human,33,1,digit,38,Visual,TE,1;1.5;2;2.5;3;3.5;4,2.5,1.681801092,Calibrated
Human,33,1,digit,39,Visual,TE,1;1.5;2;2.5;3;3.5;4,1,2.622402668,Calibrated
Human,33,1,digit,40,Visual,TE,1;1.5;2;2.5;3;3.5;4,3,3.012672081,Calibrated
Human,33,1,digit,41,Visual,TE,1;1.5;2;2.5;3;3.5;4,1,1.331619737,Calibrated
Human,33,1,digit,42,Visual,TE,1;1.5;2;2.5;3;3.5;4,2.5,3.292835398,Calibrated
Human,33,1,digit,43,Visual,TE,1;1.5;2;2.5;3;3.5;4,1.5,2.062051887,Calibrated
Human,33,1,digit,44,Visual,TE,1;1.5;2;2.5;3;3.5;4,4,1.461655911,Calibrated
Human,33,1,digit,45,Visual,TE,1;1.5;2;2.5;3;3.5;4,3.5,2.81253214,Calibrated
Human,33,1,digit,46,Visual,TE,1;1.5;2;2.5;3;3.5;4,3.5,8.866441303,Calibrated
Human,33,1,digit,47,Visual,TE,1;1.5;2;2.5;3;3.5;4,4,1.74183583,Calibrated
Human,33,1,digit,48,Visual,TE,1;1.5;2;2.5;3;3.5;4,2.5,1.421602265,Calibrated
Human,33,1,digit,49,Visual,TE,1;1.5;2;2.5;3;3.5;4,1.5,2.142075564,Calibrated
Human,33,1,digit,50,Visual,TE,1;1.5;2;2.5;3;3.5;4,2,2.112064987,Calibrated
Human,33,1,digit,51,Visual,TE,1;1.5;2;2.5;3;3.5;4,3,1.854896196,Calibrated
Human,33,1,digit,52,Visual,TE,1;1.5;2;2.5;3;3.5;4,3,2.912564379,Calibrated
Human,33,1,digit,53,Visual,TE,1;1.5;2;2.5;3;3.5;4,2,2.292183689,Calibrated
Human,33,1,digit,54,Visual,TE,1;1.5;2;2.5;3;3.5;4,2,2.622380029,Calibrated
Human,33,1,motor,71,Visual,TE,1;1.5;2;2.5;3;3.5;4,2,2.128,Calibrated
Human,33,1,motor,72,Visual,TE,1;1.5;2;2.5;3;3.5;4,1,1.213,Calibrated
Human,33,1,motor,73,Visual,TE,1;1.5;2;2.5;3;3.5;4,1,1.098,Calibrated
Human,33,1,motor,74,Visual,TE,1;1.5;2;2.5;3;3.5;4,1,1.27,Calibrated
Human,33,1,motor,75,Visual,TE,1;1.5;2;2.5;3;3.5;4,4,3.764,Calibrated
Human,33,1,motor,76,Visual,TE,1;1.5;2;2.5;3;3.5;4,3.5,3.484,Calibrated
Human,33,1,motor,77,Visual,TE,1;1.5;2;2.5;3;3.5;4,2,2.265,Calibrated
Human,33,1,motor,78,Visual,TE,1;1.5;2;2.5;3;3.5;4,2.5,2.462,Calibrated
Human,33,1,motor,79,Visual,TE,1;1.5;2;2.5;3;3.5;4,1.5,1.636,Calibrated
Human,33,1,motor,80,Visual,TE,1;1.5;2;2.5;3;3.5;4,4,3.075,Calibrated
Human,33,1,motor,81,Visual,TE,1;1.5;2;2.5;3;3.5;4,3.5,3.869,Calibrated
Human,33,1,motor,82,Visual,TE,1;1.5;2;2.5;3;3.5;4,3,3.309,Calibrated
Human,33,1,motor,83,Visual,TE,1;1.5;2;2.5;3;3.5;4,3,3.659,Calibrated
Human,33,1,motor,84,Visual,TE,1;1.5;2;2.5;3;3.5;4,1.5,2.569,Calibrated
Human,33,1,motor,85,Visual,TE,1;1.5;2;2.5;3;3.5;4,2.5,2.08,Calibrated
Human,33,1,motor,86,Visual,TE,1;1.5;2;2.5;3;3.5;4,1.5,1.45,Calibrated
Human,33,1,motor,87,Visual,TE,1;1.5;2;2.5;3;3.5;4,4,3.349,Calibrated
Human,33,1,motor,88,Visual,TE,1;1.5;2;2.5;3;3.5;4,3,3.539,Calibrated
Human,33,1,motor,89,Visual,TE,1;1.5;2;2.5;3;3.5;4,2.5,2.41,Calibrated
Human,33,1,motor,90,Visual,TE,1;1.5;2;2.5;3;3.5;4,3.5,2.8,Calibrated
Human,33,1,motor,91,Visual,TE,1;1.5;2;2.5;3;3.5;4,1,1.231,Calibrated
Human,33,1,motor,92,Visual,TE,1;1.5;2;2.5;3;3.5;4,2.5,2.187,Calibrated
Human,33,1,motor,93,Visual,TE,1;1.5;2;2.5;3;3.5;4,1,1.229,Calibrated
Human,33,1,motor,94,Visual,TE,1;1.5;2;2.5;3;3.5;4,3,3.117,Calibrated
Human,33,1,motor,95,Visual,TE,1;1.5;2;2.5;3;3.5;4,1,0.925,Calibrated
Human,33,1,motor,96,Visual,TE,1;1.5;2;2.5;3;3.5;4,2.5,2.591,Calibrated
Human,33,1,motor,97,Visual,TE,1;1.5;2;2.5;3;3.5;4,1.5,1.507,Calibrated
Human,33,1,motor,98,Visual,TE,1;1.5;2;2.5;3;3.5;4,4,3.364,Calibrated
Human,33,1,motor,99,Visual,TE,1;1.5;2;2.5;3;3.5;4,3.5,3.548,Calibrated
Human,33,1,motor,100,Visual,TE,1;1.5;2;2.5;3;3.5;4,3.5,3.056,Calibrated
Human,33,1,motor,101,Visual,TE,1;1.5;2;2.5;3;3.5;4,4,3.593,Calibrated
Human,33,1,motor,102,Visual,TE,1;1.5;2;2.5;3;3.5;4,2.5,2.196,Calibrated
Human,33,1,motor,103,Visual,TE,1;1.5;2;2.5;3;3.5;4,1.5,1.52,Calibrated
Human,33,1,motor,104,Visual,TE,1;1.5;2;2.5;3;3.5;4,2,2.03,Calibrated
Human,33,1,motor,105,Visual,TE,1;1.5;2;2.5;3;3.5;4,3,2.749,Calibrated
Human,33,1,motor,106,Visual,TE,1;1.5;2;2.5;3;3.5;4,3,2.764,Calibrated
Human,33,1,motor,107,Visual,TE,1;1.5;2;2.5;3;3.5;4,2,2.154,Calibrated
Human,33,1,motor,108,Visual,TE,1;1.5;2;2.5;3;3.5;4,2,2.161,Calibrated
Human,33,1,line,125,Visual,TE,1;1.5;2;2.5;3;3.5;4,2,0.831328445,Calibrated
Human,33,1,line,126,Visual,TE,1;1.5;2;2.5;3;3.5;4,1,1.185961883,Calibrated
Human,33,1,line,127,Visual,TE,1;1.5;2;2.5;3;3.5;4,1,1.641678321,Calibrated
Human,33,1,line,128,Visual,TE,1;1.5;2;2.5;3;3.5;4,1,2.451101195,Calibrated
Human,33,1,line,129,Visual,TE,1;1.5;2;2.5;3;3.5;4,4,5.976278748,Calibrated
Human,33,1,line,130,Visual,TE,1;1.5;2;2.5;3;3.5;4,3.5,1.651746142,Calibrated
Human,33,1,line,131,Visual,TE,1;1.5;2;2.5;3;3.5;4,2,2.46183129,Calibrated
Human,33,1,line,132,Visual,TE,1;1.5;2;2.5;3;3.5;4,2.5,1.287359116,Calibrated
Human,33,1,line,133,Visual,TE,1;1.5;2;2.5;3;3.5;4,1.5,1.560515437,Calibrated
Human,33,1,line,134,Visual,TE,1;1.5;2;2.5;3;3.5;4,4,3.576738113,Calibrated
Human,33,1,line,135,Visual,TE,1;1.5;2;2.5;3;3.5;4,3.5,1.074902221,Calibrated
Human,33,1,line,136,Visual,TE,1;1.5;2;2.5;3;3.5;4,3,0.881951598,Calibrated
Human,33,1,line,137,Visual,TE,1;1.5;2;2.5;3;3.5;4,3,2.08725087,Calibrated
Human,33,1,line,138,Visual,TE,1;1.5;2;2.5;3;3.5;4,1.5,1.176097211,Calibrated
Human,33,1,line,139,Visual,TE,1;1.5;2;2.5;3;3.5;4,2.5,1.520156916,Calibrated
Human,33,1,line,140,Visual,TE,1;1.5;2;2.5;3;3.5;4,1.5,2.350013969,Calibrated
Human,33,1,line,141,Visual,TE,1;1.5;2;2.5;3;3.5;4,4,1.682264744,Calibrated
Human,33,1,line,142,Visual,TE,1;1.5;2;2.5;3;3.5;4,3,3.293251658,Calibrated
Human,33,1,line,143,Visual,TE,1;1.5;2;2.5;3;3.5;4,2.5,1.368045369,Calibrated
Human,33,1,line,144,Visual,TE,1;1.5;2;2.5;3;3.5;4,3.5,2.239350041,Calibrated
Human,33,1,line,145,Visual,TE,1;1.5;2;2.5;3;3.5;4,1,1.691936529,Calibrated
Human,33,1,line,146,Visual,TE,1;1.5;2;2.5;3;3.5;4,2.5,1.368028163,Calibrated
Human,33,1,line,147,Visual,TE,1;1.5;2;2.5;3;3.5;4,1,3.261630374,Calibrated
Human,33,1,line,148,Visual,TE,1;1.5;2;2.5;3;3.5;4,3,2.350281413,Calibrated
Human,33,1,line,149,Visual,TE,1;1.5;2;2.5;3;3.5;4,1,1.327597196,Calibrated
Human,33,1,line,150,Visual,TE,1;1.5;2;2.5;3;3.5;4,2.5,3.292650661,Calibrated
Human,33,1,line,151,Visual,TE,1;1.5;2;2.5;3;3.5;4,1.5,2.573049728,Calibrated
Human,33,1,line,152,Visual,TE,1;1.5;2;2.5;3;3.5;4,4,2.887726113,Calibrated
Human,33,1,line,153,Visual,TE,1;1.5;2;2.5;3;3.5;4,3.5,1.783453394,Calibrated
Human,33,1,line,154,Visual,TE,1;1.5;2;2.5;3;3.5;4,3.5,3.413123719,Calibrated
Human,33,1,line,155,Visual,TE,1;1.5;2;2.5;3;3.5;4,4,4.822020095,Calibrated
Human,33,1,line,156,Visual,TE,1;1.5;2;2.5;3;3.5;4,2.5,3.231612854,Calibrated
Human,33,1,line,157,Visual,TE,1;1.5;2;2.5;3;3.5;4,1.5,2.410940994,Calibrated
Human,33,1,line,158,Visual,TE,1;1.5;2;2.5;3;3.5;4,2,3.434072261,Calibrated
Human,33,1,line,159,Visual,TE,1;1.5;2;2.5;3;3.5;4,3,4.60897941,Calibrated
Human,33,1,line,160,Visual,TE,1;1.5;2;2.5;3;3.5;4,3,1.965869225,Calibrated
Human,33,1,line,161,Visual,TE,1;1.5;2;2.5;3;3.5;4,2,3.555945933,Calibrated
Human,33,1,line,162,Visual,TE,1;1.5;2;2.5;3;3.5;4,2,1.317545374,Calibrated
Human,35,1,digit,17,Visual,TE,1;1.5;2;2.5;3;3.5;4,3.5,2.432750348,Calibrated
Human,35,1,digit,18,Visual,TE,1;1.5;2;2.5;3;3.5;4,3.5,2.131976183,Calibrated
Human,35,1,digit,19,Visual,TE,1;1.5;2;2.5;3;3.5;4,1,1.281508868,Calibrated
Human,35,1,digit,20,Visual,TE,1;1.5;2;2.5;3;3.5;4,2,6.974989518,Calibrated
Human,35,1,digit,21,Visual,TE,1;1.5;2;2.5;3;3.5;4,1,1.461617844,Calibrated
Human,35,1,digit,22,Visual,TE,1;1.5;2;2.5;3;3.5;4,1.5,1.541682477,Calibrated
Human,35,1,digit,23,Visual,TE,1;1.5;2;2.5;3;3.5;4,2,2.232100215,Calibrated
Human,35,1,digit,24,Visual,TE,1;1.5;2;2.5;3;3.5;4,2.5,3.282758543,Calibrated
Human,35,1,digit,25,Visual,TE,1;1.5;2;2.5;3;3.5;4,1,1.311533068,Calibrated
Human,35,1,digit,26,Visual,TE,1;1.5;2;2.5;3;3.5;4,2.5,3.202728624,Calibrated
Human,35,1,digit,27,Visual,TE,1;1.5;2;2.5;3;3.5;4,2,1.921849347,Calibrated
Human,35,1,digit,28,Visual,TE,1;1.5;2;2.5;3;3.5;4,3.5,2.812457496,Calibrated
Human,35,1,digit,29,Visual,TE,1;1.5;2;2.5;3;3.5;4,3,2.722454625,Calibrated
Human,35,1,digit,30,Visual,TE,1;1.5;2;2.5;3;3.5;4,4,2.822461537,Calibrated
Human,35,1,digit,31,Visual,TE,1;1.5;2;2.5;3;3.5;4,3,2.202114049,Calibrated
Human,35,1,digit,32,Visual,TE,1;1.5;2;2.5;3;3.5;4,2.5,2.172009255,Calibrated
Human,35,1,digit,33,Visual,TE,1;1.5;2;2.5;3;3.5;4,3.5,2.192121478,Calibrated
Human,35,1,digit,34,Visual,TE,1;1.5;2;2.5;3;3.5;4,4,1.49165291,Calibrated
Human,35,1,digit,35,Visual,TE,1;1.5;2;2.5;3;3.5;4,1,1.36150981,Calibrated
Human,35,1,digit,36,Visual,TE,1;1.5;2;2.5;3;3.5;4,1.5,1.48157431,Calibrated
Human,35,1,digit,37,Visual,TE,1;1.5;2;2.5;3;3.5;4,1,3.092596626,Calibrated
Human,35,1,digit,38,Visual,TE,1;1.5;2;2.5;3;3.5;4,2,1.884974876,Calibrated
Human,35,1,digit,39,Visual,TE,1;1.5;2;2.5;3;3.5;4,4,5.464115685,Calibrated
Human,35,1,digit,40,Visual,TE,1;1.5;2;2.5;3;3.5;4,2.5,1.573506631,Calibrated
Human,35,1,digit,41,Visual,TE,1;1.5;2;2.5;3;3.5;4,1.5,3.622984107,Calibrated
Human,35,1,digit,42,Visual,TE,1;1.5;2;2.5;3;3.5;4,2.5,1.98194876,Calibrated
Human,35,1,digit,43,Visual,TE,1;1.5;2;2.5;3;3.5;4,4,2.452222641,Calibrated
Human,35,1,digit,44,Visual,TE,1;1.5;2;2.5;3;3.5;4,1.5,1.301495219,Calibrated
Human,35,1,digit,45,Visual,TE,1;1.5;2;2.5;3;3.5;4,3,3.032585657,Calibrated
Human,35,1,digit,46,Visual,TE,1;1.5;2;2.5;3;3.5;4,3.5,1.281465401,Calibrated
Human,35,1,digit,47,Visual,TE,1;1.5;2;2.5;3;3.5;4,4,1.901934235,Calibrated
Human,35,1,digit,48,Visual,TE,1;1.5;2;2.5;3;3.5;4,3.5,1.801859405,Calibrated
Human,35,1,digit,49,Visual,TE,1;1.5;2;2.5;3;3.5;4,2,2.782389829,Calibrated
Human,35,1,digit,50,Visual,TE,1;1.5;2;2.5;3;3.5;4,1.5,1.221479788,Calibrated
Human,35,1,digit,51,Visual,TE,1;1.5;2;2.5;3;3.5;4,1,1.821844548,Calibrated
Human,35,1,digit,52,Visual,TE,1;1.5;2;2.5;3;3.5;4,3,2.182016013,Calibrated
Human,35,1,digit,53,Visual,TE,1;1.5;2;2.5;3;3.5;4,4,2.001953825,Calibrated
Human,35,1,digit,54,Visual,TE,1;1.5;2;2.5;3;3.5;4,3,1.561710784,Calibrated
Human,35,1,line,71,Visual,TE,1;1.5;2;2.5;3;3.5;4,3.5,1.317404126,Calibrated
Human,35,1,line,72,Visual,TE,1;1.5;2;2.5;3;3.5;4,3.5,1.924658702,Calibrated
Human,35,1,line,73,Visual,TE,1;1.5;2;2.5;3;3.5;4,1,1.02400063,Calibrated
Human,35,1,line,74,Visual,TE,1;1.5;2;2.5;3;3.5;4,2,1.124977399,Calibrated
Human,35,1,line,75,Visual,TE,1;1.5;2;2.5;3;3.5;4,1,1.215687815,Calibrated
Human,35,1,line,76,Visual,TE,1;1.5;2;2.5;3;3.5;4,1.5,1.560032779,Calibrated
Human,35,1,line,77,Visual,TE,1;1.5;2;2.5;3;3.5;4,2,1.70226724,Calibrated
Human,35,1,line,78,Visual,TE,1;1.5;2;2.5;3;3.5;4,2.5,1.621035338,Calibrated
Human,35,1,line,79,Visual,TE,1;1.5;2;2.5;3;3.5;4,1,1.580695282,Calibrated
Human,35,1,line,80,Visual,TE,1;1.5;2;2.5;3;3.5;4,2.5,3.058815553,Calibrated
Human,35,1,line,81,Visual,TE,1;1.5;2;2.5;3;3.5;4,2,1.985648281,Calibrated
Human,35,1,line,82,Visual,TE,1;1.5;2;2.5;3;3.5;4,3.5,1.235590552,Calibrated
Human,35,1,line,83,Visual,TE,1;1.5;2;2.5;3;3.5;4,3,0.972942949,Calibrated
Human,35,1,line,84,Visual,TE,1;1.5;2;2.5;3;3.5;4,4,1.043689654,Calibrated
Human,35,1,line,85,Visual,TE,1;1.5;2;2.5;3;3.5;4,3,1.853883622,Calibrated
Human,35,1,line,86,Visual,TE,1;1.5;2;2.5;3;3.5;4,2.5,1.782718246,Calibrated
Human,35,1,line,87,Visual,TE,1;1.5;2;2.5;3;3.5;4,3.5,0.810653315,Calibrated
Human,35,1,line,88,Visual,TE,1;1.5;2;2.5;3;3.5;4,4,1.195684561,Calibrated
Human,35,1,line,89,Visual,TE,1;1.5;2;2.5;3;3.5;4,1,0.942954066,Calibrated
Human,35,1,line,90,Visual,TE,1;1.5;2;2.5;3;3.5;4,1.5,1.003136187,Calibrated
Human,35,1,line,91,Visual,TE,1;1.5;2;2.5;3;3.5;4,1,0.587992901,Calibrated
Human,35,1,line,92,Visual,TE,1;1.5;2;2.5;3;3.5;4,2,1.256409717,Calibrated
Human,35,1,line,93,Visual,TE,1;1.5;2;2.5;3;3.5;4,4,1.013293269,Calibrated
Human,35,1,line,94,Visual,TE,1;1.5;2;2.5;3;3.5;4,2.5,1.215942882,Calibrated
Human,35,1,line,95,Visual,TE,1;1.5;2;2.5;3;3.5;4,1.5,1.074248135,Calibrated
Human,35,1,line,96,Visual,TE,1;1.5;2;2.5;3;3.5;4,2.5,1.773248787,Calibrated
Human,35,1,line,97,Visual,TE,1;1.5;2;2.5;3;3.5;4,4,0.891900913,Calibrated
Human,35,1,line,98,Visual,TE,1;1.5;2;2.5;3;3.5;4,1.5,1.479527439,Calibrated
Human,35,1,line,99,Visual,TE,1;1.5;2;2.5;3;3.5;4,3,1.60071061,Calibrated
Human,35,1,line,100,Visual,TE,1;1.5;2;2.5;3;3.5;4,3.5,1.256407,Calibrated
Human,35,1,line,101,Visual,TE,1;1.5;2;2.5;3;3.5;4,4,0.912065357,Calibrated
Human,35,1,line,102,Visual,TE,1;1.5;2;2.5;3;3.5;4,3.5,1.236082876,Calibrated
Human,35,1,line,103,Visual,TE,1;1.5;2;2.5;3;3.5;4,2,0.922257756,Calibrated
Human,35,1,line,104,Visual,TE,1;1.5;2;2.5;3;3.5;4,1.5,0.861543769,Calibrated
Human,35,1,line,105,Visual,TE,1;1.5;2;2.5;3;3.5;4,1,1.215982123,Calibrated
Human,35,1,line,106,Visual,TE,1;1.5;2;2.5;3;3.5;4,3,1.135155912,Calibrated
Human,35,1,line,107,Visual,TE,1;1.5;2;2.5;3;3.5;4,4,1.14486776,Calibrated
Human,35,1,line,108,Visual,TE,1;1.5;2;2.5;3;3.5;4,3,1.084308925,Calibrated
Human,35,1,motor,125,Visual,TE,1;1.5;2;2.5;3;3.5;4,3.5,2.458,Calibrated
Human,35,1,motor,126,Visual,TE,1;1.5;2;2.5;3;3.5;4,3.5,2.28,Calibrated
