Species,Subj_idx,Session,Block,Trial,Stim,Procedure,Method,Parameter,SOA,Stim_Type_1,Stim_Dur_1,Stim_Type_2,Stim_Dur_2,Accuracy,Reaction_Time
Human,40,3,1,5,Visual,Training,Adaptive,Duration,0.3,Visual,0.7,Visual,1,0,0.583
Human,40,3,1,1,Visual,TOJ,Adaptive,Duration,0.3,Visual,0.7,Visual,1,0,0.556
Human,40,3,1,2,Visual,TOJ,Adaptive,Duration,0.285,Visual,0.7,Visual,0.985,0,0.875
Human,40,3,1,3,Visual,TOJ,Adaptive,Duration,0.27,Visual,0.7,Visual,0.97,1,0.778
Human,40,3,1,4,Visual,TOJ,Adaptive,Duration,0.255,Visual,0.7,Visual,0.955,0,0.524
Human,40,3,1,5,Visual,TOJ,Adaptive,Duration,0.24,Visual,0.7,Visual,0.94,0,0.934
Human,40,3,1,6,Visual,TOJ,Adaptive,Duration,0.285,Visual,0.7,Visual,0.985,0,0.896
Human,40,3,1,7,Visual,TOJ,Adaptive,Duration,0.27,Visual,0.7,Visual,0.97,1,0.526
Human,40,3,1,8,Visual,TOJ,Adaptive,Duration,0.255,Visual,0.7,Visual,0.955,1,0.993
Human,40,3,1,9,Visual,TOJ,Adaptive,Duration,0.24,Visual,0.7,Visual,0.94,0,0.893
Human,40,3,1,10,Visual,TOJ,Adaptive,Duration,0.225,Visual,0.7,Visual,0.925,1,0.565
Human,40,3,1,11,Visual,TOJ,Adaptive,Duration,0.21,Visual,0.7,Visual,0.91,0,0.913
Human,40,3,1,12,Visual,TOJ,Adaptive,Duration,0.195,Visual,0.7,Visual,0.895,0,0.978
Human,40,3,1,13,Visual,TOJ,Adaptive,Duration,0.18,Visual,0.7,Visual,0.88,1,0.807
Human,40,3,1,14,Visual,TOJ,Adaptive,Duration,0.165,Visual,0.7,Visual,0.865,1,0.9
Human,40,3,1,15,Visual,TOJ,Adaptive,Duration,0.15,Visual,0.7,Visual,0.85,0,0.966
Human,40,3,1,16,Visual,TOJ,Adaptive,Duration,0.135,Visual,0.7,Visual,0.835,1,0.62
Human,40,3,1,17,Visual,TOJ,Adaptive,Duration,0.18,Visual,0.7,Visual,0.88,1,0.812
Human,40,3,1,18,Visual,TOJ,Adaptive,Duration,0.165,Visual,0.7,Visual,0.865,0,0.98
Human,40,3,1,19,Visual,TOJ,Adaptive,Duration,0.21,Visual,0.7,Visual,0.91,1,0.81
Human,40,3,1,20,Visual,TOJ,Adaptive,Duration,0.195,Visual,0.7,Visual,0.895,0,0.688
Human,40,3,1,21,Visual,TOJ,Adaptive,Duration,0.18,Visual,0.7,Visual,0.88,0,0.845
Human,40,3,1,22,Visual,TOJ,Adaptive,Duration,0.225,Visual,0.7,Visual,0.925,1,0.902
Human,40,3,1,23,Visual,TOJ,Adaptive,Duration,0.21,Visual,0.7,Visual,0.91,0,0.619
Human,40,3,1,24,Visual,TOJ,Adaptive,Duration,0.195,Visual,0.7,Visual,0.895,0,0.562
Human,40,3,1,25,Visual,TOJ,Adaptive,Duration,0.18,Visual,0.7,Visual,0.88,1,0.75
Human,40,3,1,26,Visual,TOJ,Adaptive,Duration,0.225,Visual,0.7,Visual,0.925,0,0.548
Human,40,3,1,27,Visual,TOJ,Adaptive,Duration,0.21,Visual,0.7,Visual,0.91,1,0.518
Human,40,3,1,28,Visual,TOJ,Adaptive,Duration,0.255,Visual,0.7,Visual,0.955,1,0.795
Human,40,3,1,29,Visual,TOJ,Adaptive,Duration,0.24,Visual,0.7,Visual,0.94,0,0.865
Human,40,3,1,30,Visual,TOJ,Adaptive,Duration,0.225,Visual,0.7,Visual,0.925,0,0.891
Human,40,3,1,31,Visual,TOJ,Adaptive,Duration,0.215,Visual,0.7,Visual,0.915,0,0.907
Human,40,3,1,32,Visual,TOJ,Adaptive,Duration,0.205,Visual,0.7,Visual,0.905,0,0.531
Human,40,3,1,33,Visual,TOJ,Adaptive,Duration,0.235,Visual,0.7,Visual,0.935,1,0.545
Human,40,3,1,34,Visual,TOJ,Adaptive,Duration,0.225,Visual,0.7,Visual,0.925,0,0.679
Human,40,3,1,35,Visual,TOJ,Adaptive,Duration,0.215,Visual,0.7,Visual,0.915,0,0.706
Human,40,3,1,36,Visual,TOJ,Adaptive,Duration,0.205,Visual,0.7,Visual,0.905,1,0.501
Human,40,3,1,37,Visual,TOJ,Adaptive,Duration,0.235,Visual,0.7,Visual,0.935,1,0.786
Human,40,3,1,38,Visual,TOJ,Adaptive,Duration,0.225,Visual,0.7,Visual,0.925,1,0.702
Human,40,3,1,39,Visual,TOJ,Adaptive,Duration,0.215,Visual,0.7,Visual,0.915,0,0.733
Human,40,3,1,40,Visual,TOJ,Adaptive,Duration,0.205,Visual,0.7,Visual,0.905,0,0.718
Human,40,3,1,41,Visual,TOJ,Adaptive,Duration,0.195,Visual,0.7,Visual,0.895,1,0.6
Human,40,3,1,42,Visual,TOJ,Adaptive,Duration,0.185,Visual,0.7,Visual,0.885,1,0.796
Human,40,3,1,43,Visual,TOJ,Adaptive,Duration,0.175,Visual,0.7,Visual,0.875,1,0.605
Human,40,3,1,44,Visual,TOJ,Adaptive,Duration,0.165,Visual,0.7,Visual,0.865,1,0.81
Human,40,3,1,45,Visual,TOJ,Adaptive,Duration,0.155,Visual,0.7,Visual,0.855,0,0.948
Human,40,3,1,46,Visual,TOJ,Adaptive,Duration,0.145,Visual,0.7,Visual,0.845,1,0.995
Human,40,3,1,47,Visual,TOJ,Adaptive,Duration,0.135,Visual,0.7,Visual,0.835,1,0.715
Human,40,3,1,48,Visual,TOJ,Adaptive,Duration,0.165,Visual,0.7,Visual,0.865,1,0.735
Human,40,3,1,49,Visual,TOJ,Adaptive,Duration,0.155,Visual,0.7,Visual,0.855,1,0.506
Human,40,3,1,50,Visual,TOJ,Adaptive,Duration,0.185,Visual,0.7,Visual,0.885,0,0.764
Human,40,3,1,1,Auditory,Training,Adaptive,Duration,0.3,Auditory,1,Auditory,0.7,0,0.588
Human,40,3,1,2,Auditory,Training,Adaptive,Duration,0.33,Auditory,0.7,Auditory,1.03,1,0.675
Human,40,3,1,3,Auditory,Training,Adaptive,Duration,0.32,Auditory,1.02,Auditory,0.7,0,0.507
Human,40,3,1,4,Auditory,Training,Adaptive,Duration,0.35,Auditory,1.05,Auditory,0.7,1,0.555
Human,40,3,1,5,Auditory,Training,Adaptive,Duration,0.34,Auditory,1.04,Auditory,0.7,1,0.811
Human,40,3,1,1,Auditory,TOJ,Adaptive,Duration,0.3,Auditory,1,Auditory,0.7,1,0.533
Human,40,3,1,2,Auditory,TOJ,Adaptive,Duration,0.345,Auditory,0.7,Auditory,1.045,1,0.778
Human,40,3,1,3,Auditory,TOJ,Adaptive,Duration,0.33,Auditory,1.03,Auditory,0.7,0,0.726
Human,40,3,1,4,Auditory,TOJ,Adaptive,Duration,0.315,Auditory,1.015,Auditory,0.7,1,0.688
Human,40,3,1,5,Auditory,TOJ,Adaptive,Duration,0.3,Auditory,1,Auditory,0.7,1,0.598
Human,40,3,1,6,Auditory,TOJ,Adaptive,Duration,0.345,Auditory,1.045,Auditory,0.7,0,0.992
Human,40,3,1,7,Auditory,TOJ,Adaptive,Duration,0.33,Auditory,0.7,Auditory,1.03,0,0.607
Human,40,3,1,8,Auditory,TOJ,Adaptive,Duration,0.315,Auditory,0.7,Auditory,1.015,1,0.945
Human,40,3,1,9,Auditory,TOJ,Adaptive,Duration,0.3,Auditory,1,Auditory,0.7,0,0.918
Human,40,3,1,10,Auditory,TOJ,Adaptive,Duration,0.285,Auditory,0.985,Auditory,0.7,1,0.64
Human,40,3,1,11,Auditory,TOJ,Adaptive,Duration,0.27,Auditory,0.97,Auditory,0.7,1,0.933
Human,40,3,1,12,Auditory,TOJ,Adaptive,Duration,0.255,Auditory,0.955,Auditory,0.7,1,0.876
Human,40,3,1,13,Auditory,TOJ,Adaptive,Duration,0.24,Auditory,0.7,Auditory,0.94,0,0.648
Human,40,3,1,14,Auditory,TOJ,Adaptive,Duration,0.225,Auditory,0.7,Auditory,0.925,1,0.639
Human,40,3,1,15,Auditory,TOJ,Adaptive,Duration,0.21,Auditory,0.7,Auditory,0.91,1,0.548
Human,40,3,1,16,Auditory,TOJ,Adaptive,Duration,0.195,Auditory,0.895,Auditory,0.7,0,0.938
Human,40,3,1,17,Auditory,TOJ,Adaptive,Duration,0.18,Auditory,0.7,Auditory,0.88,0,0.779
Human,40,3,1,18,Auditory,TOJ,Adaptive,Duration,0.165,Auditory,0.7,Auditory,0.865,1,0.699
Human,40,3,1,19,Auditory,TOJ,Adaptive,Duration,0.15,Auditory,0.85,Auditory,0.7,0,0.644
Human,40,3,1,20,Auditory,TOJ,Adaptive,Duration,0.195,Auditory,0.895,Auditory,0.7,0,0.743
Human,40,3,1,21,Auditory,TOJ,Adaptive,Duration,0.18,Auditory,0.7,Auditory,0.88,0,0.907
Human,40,3,1,22,Auditory,TOJ,Adaptive,Duration,0.165,Auditory,0.7,Auditory,0.865,1,0.674
Human,40,3,1,23,Auditory,TOJ,Adaptive,Duration,0.15,Auditory,0.85,Auditory,0.7,0,0.651
Human,40,3,1,24,Auditory,TOJ,Adaptive,Duration,0.135,Auditory,0.835,Auditory,0.7,1,0.801
Human,40,3,1,25,Auditory,TOJ,Adaptive,Duration,0.12,Auditory,0.7,Auditory,0.82,0,0.628
Human,40,3,1,26,Auditory,TOJ,Adaptive,Duration,0.105,Auditory,0.805,Auditory,0.7,0,0.68
Human,40,3,1,27,Auditory,TOJ,Adaptive,Duration,0.15,Auditory,0.85,Auditory,0.7,0,0.725
Human,40,3,1,28,Auditory,TOJ,Adaptive,Duration,0.135,Auditory,0.7,Auditory,0.835,0,0.511
Human,40,3,1,29,Auditory,TOJ,Adaptive,Duration,0.12,Auditory,0.7,Auditory,0.82,1,0.758
Human,40,3,1,30,Auditory,TOJ,Adaptive,Duration,0.105,Auditory,0.7,Auditory,0.805,1,0.867
Human,40,3,1,31,Auditory,TOJ,Adaptive,Duration,0.135,Auditory,0.7,Auditory,0.835,0,0.654
Human,40,3,1,32,Auditory,TOJ,Adaptive,Duration,0.125,Auditory,0.7,Auditory,0.825,1,0.712
Human,40,3,1,33,Auditory,TOJ,Adaptive,Duration,0.155,Auditory,0.855,Auditory,0.7,1,0.972
Human,40,3,1,34,Auditory,TOJ,Adaptive,Duration,0.145,Auditory,0.845,Auditory,0.7,1,0.527
Human,40,3,1,35,Auditory,TOJ,Adaptive,Duration,0.175,Auditory,0.875,Auditory,0.7,0,0.823
Human,40,3,1,36,Auditory,TOJ,Adaptive,Duration,0.165,Auditory,0.865,Auditory,0.7,1,0.564
Human,40,3,1,37,Auditory,TOJ,Adaptive,Duration,0.195,Auditory,0.895,Auditory,0.7,0,0.741
Human,40,3,1,38,Auditory,TOJ,Adaptive,Duration,0.185,Auditory,0.7,Auditory,0.885,0,0.831
Human,40,3,1,39,Auditory,TOJ,Adaptive,Duration,0.175,Auditory,0.875,Auditory,0.7,0,0.982
Human,40,3,1,40,Auditory,TOJ,Adaptive,Duration,0.165,Auditory,0.865,Auditory,0.7,1,0.589
Human,40,3,1,41,Auditory,TOJ,Adaptive,Duration,0.195,Auditory,0.7,Auditory,0.895,1,0.653
Human,40,3,1,42,Auditory,TOJ,Adaptive,Duration,0.185,Auditory,0.885,Auditory,0.7,0,0.504
Human,40,3,1,43,Auditory,TOJ,Adaptive,Duration,0.215,Auditory,0.915,Auditory,0.7,0,0.886
Human,40,3,1,44,Auditory,TOJ,Adaptive,Duration,0.245,Auditory,0.945,Auditory,0.7,0,0.595
Human,40,3,1,45,Auditory,TOJ,Adaptive,Duration,0.275,Auditory,0.975,Auditory,0.7,0,0.72
Human,40,3,1,46,Auditory,TOJ,Adaptive,Duration,0.305,Auditory,1.005,Auditory,0.7,0,0.547
Human,40,3,1,47,Auditory,TOJ,Adaptive,Duration,0.295,Auditory,0.7,Auditory,0.995,0,0.531
Human,40,3,1,48,Auditory,TOJ,Adaptive,Duration,0.285,Auditory,0.985,Auditory,0.7,0,0.945
Human,40,3,1,49,Auditory,TOJ,Adaptive,Duration,0.275,Auditory,0.975,Auditory,0.7,1,0.943
Human,40,3,1,50,Auditory,TOJ,Adaptive,Duration,0.265,Auditory,0.965,Auditory,0.7,1,0.658
Human,40,3,1,1,Tactile,Training,Adaptive,Duration,0.3,Tactile,1,Tactile,0.7,1,0.647
Human,40,3,1,2,Tactile,Training,Adaptive,Duration,0.29,Tactile,0.7,Tactile,0.99,0,0.67
Human,40,3,1,3,Tactile,Training,Adaptive,Duration,0.32,Tactile,1.02,Tactile,0.7,1,0.808
Human,40,3,1,4,Tactile,Training,Adaptive,Duration,0.31,Tactile,1.01,Tactile,0.7,1,0.579
Human,40,3,1,5,Tactile,Training,Adaptive,Duration,0.3,Tactile,1,Tactile,0.7,1,0.545
Human,40,3,1,1,Tactile,TOJ,Adaptive,Duration,0.3,Tactile,0.7,Tactile,1,0,0.764
Human,40,3,1,2,Tactile,TOJ,Adaptive,Duration,0.285,Tactile,0.7,Tactile,0.985,1,0.621
Human,40,3,1,3,Tactile,TOJ,Adaptive,Duration,0.27,Tactile,0.97,Tactile,0.7,0,0.75
Human,40,3,1,4,Tactile,TOJ,Adaptive,Duration,0.255,Tactile,0.7,Tactile,0.955,0,0.734
Human,40,3,1,5,Tactile,TOJ,Adaptive,Duration,0.24,Tactile,0.94,Tactile,0.7,0,0.709
Human,40,3,1,6,Tactile,TOJ,Adaptive,Duration,0.225,Tactile,0.7,Tactile,0.925,0,0.52
Human,40,3,1,7,Tactile,TOJ,Adaptive,Duration,0.21,Tactile,0.7,Tactile,0.91,1,0.893
Human,40,3,1,8,Tactile,TOJ,Adaptive,Duration,0.195,Tactile,0.895,Tactile,0.7,0,0.579
Human,40,3,1,9,Tactile,TOJ,Adaptive,Duration,0.18,Tactile,0.7,Tactile,0.88,0,0.587
Human,40,3,1,10,Tactile,TOJ,Adaptive,Duration,0.165,Tactile,0.7,Tactile,0.865,1,0.531
Human,40,3,1,11,Tactile,TOJ,Adaptive,Duration,0.15,Tactile,0.85,Tactile,0.7,0,0.784
Human,40,3,1,12,Tactile,TOJ,Adaptive,Duration,0.135,Tactile,0.835,Tactile,0.7,1,0.995
Human,40,3,1,13,Tactile,TOJ,Adaptive,Duration,0.12,Tactile,0.7,Tactile,0.82,0,0.949
Human,40,3,1,14,Tactile,TOJ,Adaptive,Duration,0.105,Tactile,0.7,Tactile,0.805,1,0.658
Human,40,3,1,15,Tactile,TOJ,Adaptive,Duration,0.09,Tactile,0.7,Tactile,0.79,1,0.697
Human,40,3,1,16,Tactile,TOJ,Adaptive,Duration,0.075,Tactile,0.775,Tactile,0.7,0,0.891
Human,40,3,1,17,Tactile,TOJ,Adaptive,Duration,0.12,Tactile,0.7,Tactile,0.82,1,0.7
Human,40,3,1,18,Tactile,TOJ,Adaptive,Duration,0.105,Tactile,0.805,Tactile,0.7,0,0.607
Human,40,3,1,19,Tactile,TOJ,Adaptive,Duration,0.15,Tactile,0.85,Tactile,0.7,0,0.666
Human,40,3,1,20,Tactile,TOJ,Adaptive,Duration,0.135,Tactile,0.7,Tactile,0.835,0,0.765
Human,40,3,1,21,Tactile,TOJ,Adaptive,Duration,0.12,Tactile,0.7,Tactile,0.82,1,0.639
Human,40,3,1,22,Tactile,TOJ,Adaptive,Duration,0.105,Tactile,0.7,Tactile,0.805,1,0.898
Human,40,3,1,23,Tactile,TOJ,Adaptive,Duration,0.09,Tactile,0.79,Tactile,0.7,0,0.946
Human,40,3,1,24,Tactile,TOJ,Adaptive,Duration,0.075,Tactile,0.7,Tactile,0.775,0,0.686
Human,40,3,1,25,Tactile,TOJ,Adaptive,Duration,0.06,Tactile,0.7,Tactile,0.76,1,0.761
Human,40,3,1,26,Tactile,TOJ,Adaptive,Duration,0.045,Tactile,0.745,Tactile,0.7,0,0.57
Human,40,3,1,27,Tactile,TOJ,Adaptive,Duration,0.09,Tactile,0.79,Tactile,0.7,0,0.5
Human,40,3,1,28,Tactile,TOJ,Adaptive,Duration,0.075,Tactile,0.7,Tactile,0.775,0,0.574
Human,40,3,1,29,Tactile,TOJ,Adaptive,Duration,0.06,Tactile,0.7,Tactile,0.76,1,0.696
Human,40,3,1,30,Tactile,TOJ,Adaptive,Duration,0.045,Tactile,0.745,Tactile,0.7,0,0.797
Human,40,3,1,31,Tactile,TOJ,Adaptive,Duration,0.035,Tactile,0.7,Tactile,0.735,0,0.548
Human,40,3,1,32,Tactile,TOJ,Adaptive,Duration,0.025,Tactile,0.7,Tactile,0.725,1,0.601
Human,40,3,1,33,Tactile,TOJ,Adaptive,Duration,0.055,Tactile,0.755,Tactile,0.7,1,0.599
Human,40,3,1,34,Tactile,TOJ,Adaptive,Duration,0.085,Tactile,0.785,Tactile,0.7,0,0.987
Human,40,3,1,35,Tactile,TOJ,Adaptive,Duration,0.075,Tactile,0.775,Tactile,0.7,1,0.59
Human,40,3,1,36,Tactile,TOJ,Adaptive,Duration,0.105,Tactile,0.7,Tactile,0.805,1,0.79
Human,40,3,1,37,Tactile,TOJ,Adaptive,Duration,0.095,Tactile,0.7,Tactile,0.795,1,0.507
Human,40,3,1,38,Tactile,TOJ,Adaptive,Duration,0.125,Tactile,0.825,Tactile,0.7,1,0.587
Human,40,3,1,39,Tactile,TOJ,Adaptive,Duration,0.115,Tactile,0.815,Tactile,0.7,1,0.658
Human,40,3,1,40,Tactile,TOJ,Adaptive,Duration,0.145,Tactile,0.845,Tactile,0.7,0,0.944
Human,40,3,1,41,Tactile,TOJ,Adaptive,Duration,0.135,Tactile,0.7,Tactile,0.835,0,0.652
Human,40,3,1,42,Tactile,TOJ,Adaptive,Duration,0.125,Tactile,0.7,Tactile,0.825,1,0.611
Human,40,3,1,43,Tactile,TOJ,Adaptive,Duration,0.115,Tactile,0.7,Tactile,0.815,1,0.861
Human,40,3,1,44,Tactile,TOJ,Adaptive,Duration,0.145,Tactile,0.7,Tactile,0.845,0,0.73
Human,40,3,1,45,Tactile,TOJ,Adaptive,Duration,0.135,Tactile,0.7,Tactile,0.835,1,0.566
Human,40,3,1,46,Tactile,TOJ,Adaptive,Duration,0.125,Tactile,0.825,Tactile,0.7,0,0.764
Human,40,3,1,47,Tactile,TOJ,Adaptive,Duration,0.115,Tactile,0.815,Tactile,0.7,1,0.58
Human,40,3,1,48,Tactile,TOJ,Adaptive,Duration,0.105,Tactile,0.805,Tactile,0.7,1,0.924
Human,40,3,1,49,Tactile,TOJ,Adaptive,Duration,0.135,Tactile,0.7,Tactile,0.835,1,0.779
Human,40,3,1,50,Tactile,TOJ,Adaptive,Duration,0.125,Tactile,0.825,Tactile,0.7,0,0.535
Human,41,3,1,1,Tactile,Training,Adaptive,Duration,0.3,Tactile,1,Tactile,0.7,1,0.568
Human,41,3,1,2,Tactile,Training,Adaptive,Duration,0.29,Tactile,0.99,Tactile,0.7,1,0.934
Human,41,3,1,3,Tactile,Training,Adaptive,Duration,0.28,Tactile,0.98,Tactile,0.7,1,0.96
Human,41,3,1,4,Tactile,Training,Adaptive,Duration,0.27,Tactile,0.7,Tactile,0.97,1,0.799
Human,41,3,1,5,Tactile,Training,Adaptive,Duration,0.26,Tactile,0.96,Tactile,0.7,1,0.919
Human,41,3,1,1,Tactile,TOJ,Adaptive,Duration,0.3,Tactile,1,Tactile,0.7,0,0.896
Human,41,3,1,2,Tactile,TOJ,Adaptive,Duration,0.285,Tactile,0.7,Tactile,0.985,0,0.954
Human,41,3,1,3,Tactile,TOJ,Adaptive,Duration,0.27,Tactile,0.97,Tactile,0.7,0,0.596
Human,41,3,1,4,Tactile,TOJ,Adaptive,Duration,0.255,Tactile,0.7,Tactile,0.955,0,0.965
Human,41,3,1,5,Tactile,TOJ,Adaptive,Duration,0.24,Tactile,0.7,Tactile,0.94,1,0.527
Human,41,3,1,6,Tactile,TOJ,Adaptive,Duration,0.225,Tactile,0.925,Tactile,0.7,0,0.724
Human,41,3,1,7,Tactile,TOJ,Adaptive,Duration,0.21,Tactile,0.7,Tactile,0.91,0,0.913
Human,41,3,1,8,Tactile,TOJ,Adaptive,Duration,0.195,Tactile,0.7,Tactile,0.895,1,0.514
Human,41,3,1,9,Tactile,TOJ,Adaptive,Duration,0.18,Tactile,0.88,Tactile,0.7,0,0.807
Human,41,3,1,10,Tactile,TOJ,Adaptive,Duration,0.165,Tactile,0.7,Tactile,0.865,0,0.737
Human,41,3,1,11,Tactile,TOJ,Adaptive,Duration,0.21,Tactile,0.7,Tactile,0.91,0,0.554
Human,41,3,1,12,Tactile,TOJ,Adaptive,Duration,0.195,Tactile,0.7,Tactile,0.895,1,0.567
Human,41,3,1,13,Tactile,TOJ,Adaptive,Duration,0.18,Tactile,0.88,Tactile,0.7,0,0.827
Human,41,3,1,14,Tactile,TOJ,Adaptive,Duration,0.225,Tactile,0.7,Tactile,0.925,1,0.601
Human,41,3,1,15,Tactile,TOJ,Adaptive,Duration,0.21,Tactile,0.7,Tactile,0.91,1,0.522
Human,41,3,1,16,Tactile,TOJ,Adaptive,Duration,0.195,Tactile,0.7,Tactile,0.895,1,0.773
Human,41,3,1,17,Tactile,TOJ,Adaptive,Duration,0.18,Tactile,0.7,Tactile,0.88,1,0.519
Human,41,3,1,18,Tactile,TOJ,Adaptive,Duration,0.165,Tactile,0.7,Tactile,0.865,1,0.716
Human,41,3,1,19,Tactile,TOJ,Adaptive,Duration,0.15,Tactile,0.7,Tactile,0.85,1,0.903
Human,41,3,1,20,Tactile,TOJ,Adaptive,Duration,0.195,Tactile,0.895,Tactile,0.7,1,0.972
Human,41,3,1,21,Tactile,TOJ,Adaptive,Duration,0.18,Tactile,0.88,Tactile,0.7,1,0.995
Human,41,3,1,22,Tactile,TOJ,Adaptive,Duration,0.165,Tactile,0.7,Tactile,0.865,0,0.795
Human,41,3,1,23,Tactile,TOJ,Adaptive,Duration,0.21,Tactile,0.7,Tactile,0.91,0,0.564
Human,41,3,1,24,Tactile,TOJ,Adaptive,Duration,0.255,Tactile,0.7,Tactile,0.955,0,0.829
Human,41,3,1,25,Tactile,TOJ,Adaptive,Duration,0.3,Tactile,1,Tactile,0.7,1,0.589
Human,41,3,1,26,Tactile,TOJ,Adaptive,Duration,0.285,Tactile,0.7,Tactile,0.985,0,0.687
Human,41,3,1,27,Tactile,TOJ,Adaptive,Duration,0.27,Tactile,0.7,Tactile,0.97,1,0.719
Human,41,3,1,28,Tactile,TOJ,Adaptive,Duration,0.255,Tactile,0.955,Tactile,0.7,0,0.554
Human,41,3,1,29,Tactile,TOJ,Adaptive,Duration,0.24,Tactile,0.94,Tactile,0.7,1,0.747
Human,41,3,1,30,Tactile,TOJ,Adaptive,Duration,0.225,Tactile,0.925,Tactile,0.7,1,0.583
Human,41,3,1,31,Tactile,TOJ,Adaptive,Duration,0.215,Tactile,0.915,Tactile,0.7,1,0.923
Human,41,3,1,32,Tactile,TOJ,Adaptive,Duration,0.205,Tactile,0.7,Tactile,0.905,0,0.613
Human,41,3,1,33,Tactile,TOJ,Adaptive,Duration,0.195,Tactile,0.895,Tactile,0.7,0,0.539
Human,41,3,1,34,Tactile,TOJ,Adaptive,Duration,0.185,Tactile,0.7,Tactile,0.885,0,0.932
Human,41,3,1,35,Tactile,TOJ,Adaptive,Duration,0.175,Tactile,0.875,Tactile,0.7,0,0.894
Human,41,3,1,36,Tactile,TOJ,Adaptive,Duration,0.205,Tactile,0.905,Tactile,0.7,0,0.606
Human,41,3,1,37,Tactile,TOJ,Adaptive,Duration,0.195,Tactile,0.895,Tactile,0.7,1,0.681
Human,41,3,1,38,Tactile,TOJ,Adaptive,Duration,0.185,Tactile,0.7,Tactile,0.885,0,0.783
Human,41,3,1,39,Tactile,TOJ,Adaptive,Duration,0.175,Tactile,0.7,Tactile,0.875,1,0.568
Human,41,3,1,40,Tactile,TOJ,Adaptive,Duration,0.165,Tactile,0.865,Tactile,0.7,0,0.575
Human,41,3,1,41,Tactile,TOJ,Adaptive,Duration,0.155,Tactile,0.855,Tactile,0.7,1,0.585
Human,41,3,1,42,Tactile,TOJ,Adaptive,Duration,0.145,Tactile,0.845,Tactile,0.7,1,0.593
Human,41,3,1,43,Tactile,TOJ,Adaptive,Duration,0.135,Tactile,0.835,Tactile,0.7,1,0.741
Human,41,3,1,44,Tactile,TOJ,Adaptive,Duration,0.125,Tactile,0.825,Tactile,0.7,1,0.971
Human,41,3,1,45,Tactile,TOJ,Adaptive,Duration,0.115,Tactile,0.815,Tactile,0.7,1,0.667
Human,41,3,1,46,Tactile,TOJ,Adaptive,Duration,0.105,Tactile,0.7,Tactile,0.805,0,0.86
Human,41,3,1,47,Tactile,TOJ,Adaptive,Duration,0.095,Tactile,0.795,Tactile,0.7,0,0.692
Human,41,3,1,48,Tactile,TOJ,Adaptive,Duration,0.085,Tactile,0.7,Tactile,0.785,0,0.673
Human,41,3,1,49,Tactile,TOJ,Adaptive,Duration,0.075,Tactile,0.775,Tactile,0.7,0,0.637
Human,41,3,1,50,Tactile,TOJ,Adaptive,Duration,0.065,Tactile,0.765,Tactile,0.7,1,0.855
Human,41,3,1,1,Visual,Training,Adaptive,Duration,0.3,Visual,0.7,Visual,1,1,0.504
Human,41,3,1,2,Visual,Training,Adaptive,Duration,0.29,Visual,0.7,Visual,0.99,1,0.783
Human,41,3,1,3,Visual,Training,Adaptive,Duration,0.28,Visual,0.7,Visual,0.98,1,0.54
Human,41,3,1,4,Visual,Training,Adaptive,Duration,0.27,Visual,0.7,Visual,0.97,1,0.781
Human,41,3,1,5,Visual,Training,Adaptive,Duration,0.26,Visual,0.7,Visual,0.96,1,0.838
Human,41,3,1,1,Visual,TOJ,Adaptive,Duration,0.3,Visual,0.7,Visual,1,0,0.846
Human,41,3,1,2,Visual,TOJ,Adaptive,Duration,0.285,Visual,0.7,Visual,0.985,0,0.779
Human,41,3,1,3,Visual,TOJ,Adaptive,Duration,0.27,Visual,0.7,Visual,0.97,1,0.569
Human,41,3,1,4,Visual,TOJ,Adaptive,Duration,0.255,Visual,0.7,Visual,0.955,1,0.621
Human,41,3,1,5,Visual,TOJ,Adaptive,Duration,0.24,Visual,0.7,Visual,0.94,1,0.712
Human,41,3,1,6,Visual,TOJ,Adaptive,Duration,0.285,Visual,0.7,Visual,0.985,1,0.554
Human,41,3,1,7,Visual,TOJ,Adaptive,Duration,0.27,Visual,0.7,Visual,0.97,1,0.886
Human,41,3,1,8,Visual,TOJ,Adaptive,Duration,0.255,Visual,0.7,Visual,0.955,1,0.681
Human,41,3,1,9,Visual,TOJ,Adaptive,Duration,0.24,Visual,0.7,Visual,0.94,0,0.561
Human,41,3,1,10,Visual,TOJ,Adaptive,Duration,0.225,Visual,0.7,Visual,0.925,1,0.968
Human,41,3,1,11,Visual,TOJ,Adaptive,Duration,0.21,Visual,0.7,Visual,0.91,0,0.504
Human,41,3,1,12,Visual,TOJ,Adaptive,Duration,0.195,Visual,0.7,Visual,0.895,0,0.732
Human,41,3,1,13,Visual,TOJ,Adaptive,Duration,0.24,Visual,0.7,Visual,0.94,1,0.677
Human,41,3,1,14,Visual,TOJ,Adaptive,Duration,0.285,Visual,0.7,Visual,0.985,0,0.684
Human,41,3,1,15,Visual,TOJ,Adaptive,Duration,0.27,Visual,0.7,Visual,0.97,1,0.501
Human,41,3,1,16,Visual,TOJ,Adaptive,Duration,0.255,Visual,0.7,Visual,0.955,1,0.963
Human,41,3,1,17,Visual,TOJ,Adaptive,Duration,0.3,Visual,0.7,Visual,1,1,0.993
Human,41,3,1,18,Visual,TOJ,Adaptive,Duration,0.285,Visual,0.7,Visual,0.985,1,0.504
Human,41,3,1,19,Visual,TOJ,Adaptive,Duration,0.27,Visual,0.7,Visual,0.97,1,0.944
